station_train_code,train_no
C6312,76000C63120B
C6313,76000C63130J
C6315,76000C63150P
C6316,76000C63160N
C6317,76000C63170X
C6318,76000C63180H
C6319,76000C63190H
C6320,76000C63200B
C6321,76000C63210L
C6322,76000C63220L
C6323,76000C63230F
C6324,76000C632420
C6325,76000C632501
C6326,76000C632602
C6327,76000C632704
C6328,76000C632807
C6329,76000C632906
C6330,76000C633005
C6331,76000C633103
C6332,76000C633220
C6333,76000C633305
C6334,76000C633406
C6336,76000C633605
C6337,76000C633709
C6338,76000C633809
C6339,76000C633905
C6340,76000C634005
C6341,76000C634106
C6342,76000C634207
C6343,76000C634308
C6344,76000C634408
C6345,76000C634506
C6350,76000C635005
C6351,76000C63510C
C6352,76000C63520G
C6353,76000C63530G
C6354,76000C63540A
C6362,78000C636206
C6363,78000C636306
C6364,78000C636406
C6365,78000C636507
C6366,78000C636607
C6367,78000C636708
C6368,78000C636808
C6374,78000C637404
C645,330000C64503
C646,3d0000C64603
C647,330000C64720
C648,3d0000C64804
C6402,77000C64020A
C6403,77000C640300
C6404,77000C64040A
C6405,77000C640506
C6406,77000C640608
C6407,77000C640707
C6408,77000C640805
C6409,77000C640905
C6410,77000C641008
C6411,77000C641106
C6413,77000C64130B
C6414,77000C641406
C6416,77000C641605
C6417,77000C641708
C6418,77000C641805
C6419,77000C641907
C6420,77000C642010
C6421,77000C642106
C6422,77000C642204
C6423,77000C642310
C6424,77000C642407
C6425,77000C642507
C6426,77000C642607
C6427,77000C642708
C6428,77000C642800
C6429,77000C642900
C6430,77000C643007
C6431,77000C643107
C6432,77000C643210
C6433,77000C643330
C6434,77000C643405
C6436,77000C643607
C6437,77000C643714
C6438,77000C643816
C6439,77000C64390B
C6440,77000C64400D
C6441,77000C644120
C6442,77000C644221
C6443,77000C644320
C6445,77000C64450N
C6446,77000C64460O
C6447,77000C644720
C6448,77000C644810
C65,7700000C6501
C655,330000C65503
C656,3d0000C65607
C657,330000C65707
C658,3d0000C65809
C659,330000C65909
C6502,49000C65020C
C6504,49000C650410
C6506,49000C65060A
C6508,49000C65080D
C6510,49000C65100C
C6512,49000C65120C
C6516,49000C65160C
C6518,49000C651803
C6520,49000C652004
C6522,49000C65220C
C6524,49000C65240F
C6526,49000C65260N
C6528,49000C652804
C6533,49000C653304
C6534,49000C653402
C6535,49000C653504
C6536,49000C653601
C6542,49000C654206
C6544,49000C654403
C6546,49000C654602
C6548,49000C654803
C6549,49000C654905
C6552,49000C65520D
C6553,49000C655306
C6555,49000C655509
C6557,49000C65570B
C6559,49000C655908
C6562,49000C656208
C6563,49000C65630A
C6564,49000C656410
C6566,49000C656601
C6568,49000C656810
C6573,49000C65730C
C6574,49000C657410
C6576,49000C657605
C6578,49000C65780B
C6586,49000C658606
C6588,49000C658805
C660,3d0000C66004
C663,4k0000C66301
C664,490000C66401
C669,470000C66903
C6601,76000C660106
C6602,76000C660206
C6603,76000C660309
C6604,76000C660405
C6605,76000C660506
C6606,76000C660620
C6607,76000C660704
C6608,76000C660808
C6610,76000C661004
C6611,76000C661110
C6612,76000C661205
C6613,76000C661305
C6614,76000C661404
C6615,76000C661504
C6616,76000C661610
C6617,76000C661706
C6620,76000C662006
C6621,76000C662105
C6622,76000C662205
C6623,76000C662304
C6624,76000C662405
C6625,76000C662506
C6627,76000C662706
C6628,76000C662820
C6630,76000C663009
C6631,76000C663104
C6632,76000C663206
C6633,76000C663306
C6634,76000C663405
C6635,76000C663507
C6636,76000C663604
C6637,76000C663707
C6638,76000C663809
C6639,76000C663907
C6640,76000C664006
C6641,76000C664105
C6642,76000C664208
C6643,76000C664306
C6644,76000C664404
C6645,76000C664506
C67,7700000C6701
C671,4k0000C67100
C673,470000C67610
C674,490000C67410
C678,470000C67800
C6701,65000C67010B
C6702,6s000C67020F
C6703,6s000C670307
C6704,6s000C67040I
C6705,6s000C670501
C6706,6s000C67060H
C6707,6s000C670709
C6708,6s000C67080G
C6709,6s000C670908
C6710,6s000C67100B
C6711,6s000C671101
C6712,6s000C67120F
C6713,6s000C671302
C6714,6s000C67140H
C6715,6s000C671501
C6716,6s000C67160J
C6717,6s000C671704
C6718,6s000C67180J
C6719,65000C67190E
C6720,6s000C67200G
C6721,6s000C672108
C6722,6s000C67220H
C6723,65000C67230D
C6726,6s000C67260E
C6727,65000C67270A
C6728,6s000C67280G
C6729,6s000C672907
C6730,6s000C67300H
C6731,65000C67310D
C6732,6s000C67320G
C6741,65000C674108
C6742,6s000C67420F
C6743,65000C674309
C6744,6s000C67440F
C6745,6s000C67450H
C6746,6s000C67460F
C6750,6s000C67500D
C6751,6s000C67510F
C6752,6s000C67520F
C6753,6s000C67530D
C6754,6s000C675408
C6755,6s000C675505
C6756,6s000C675608
C680,470000C68000
C681,8g0000C68100
C682,850000C68200
C683,8g0000C68300
C684,850000C68400
C685,8g0000C68500
C686,850000C68600
C687,8g0000C68700
C688,850000C68802
C689,8g0000C68900
C6821,70000C68210G
C6822,66000C68220J
C6823,63000C682303
C6824,66000C68240I
C6825,63000C682503
C6826,66000C68260M
C6827,63000C682703
C6828,66000C68280I
C6829,63000C682906
C6830,66000C68300U
C6832,66000C68320O
C6833,63000C683305
C6834,66000C68340H
C6835,70000C68350F
C6836,66000C68360G
C6837,70000C68370D
C6838,66000C68380E
C6839,70000C683907
C6840,66000C68400C
C6841,70000C68410P
C6842,66000C68420Q
C6843,70000C68430K
C6844,66000C68440M
C6845,70000C68450L
C6846,66000C68460M
C6847,70000C68470H
C6848,66000C68480I
C6849,70000C68490I
C6850,66000C68500Q
C6851,70000C68510I
C6852,66000C68520F
C6853,70000C685307
C6854,66000C68540N
C6855,70000C68550F
C6856,66000C68560J
C6857,70000C68570D
C6858,66000C68580M
C6859,70000C68590D
C6860,66000C68600J
C6861,70000C68610F
C6862,66000C68620Q
C6863,63000C68630A
C6864,66000C68640M
C6865,63000C68650B
C6867,70000C68670B
C6868,66000C68680G
C6869,70000C686909
C6870,66000C68700F
C6871,70000C68710B
C6872,66000C68720S
C6873,70000C68730A
C6874,66000C68740U
C6875,70000C68750A
C6876,66000C68760P
C6877,70000C68770B
C6878,66000C68780L
C6891,70000C689107
C6892,66000C68920C
C6893,70000C689306
C6894,66000C689408
C6895,70000C689504
C6896,66000C689608
C6897,70000C689704
C6898,66000C689806
C6899,70000C689904
C690,8d0000C69000
C691,8g0000C69100
C6900,66000C690003
C6901,6c000C690101
C6902,6k000C690203
C6903,6c000C690305
C6904,6k000C690405
C6905,6c000C690502
C6906,6k000C690601
C6907,6c000C690702
C6908,6k000C690805
C6909,70000C690901
C6910,6k000C691001
C6911,6c000C691101
C6912,6k000C691200
C6913,6c000C691300
C6914,6k000C691401
C6915,6c000C691500
C6916,6k000C691600
C6918,6k000C691800
C6919,6c000C691900
C6920,6k000C692000
C6921,6c000C692102
C6922,6k000C692201
C6924,6k000C692401
C6925,6c000C692501
C6926,6k000C692601
C6927,6c000C692703
C6928,6k000C692800
C6929,6c000C692902
C6930,6k000C693001
C6931,6c000C693100
C6932,6k000C693214
C6933,6c000C693301
C6934,6k000C693401
C6935,6c000C693500
C6936,6k000C693601
C6937,6c000C693700
C6938,6k000C693801
C6939,6c000C693900
C6940,6k000C694003
C6941,6c000C694101
C6942,6k000C694200
C6943,6c000C694300
C6944,6k000C694400
C6945,6c000C694500
C6946,6k000C694601
C6947,6c000C694700
C6948,6k000C694800
C6949,6c000C694902
C6950,6k000C695000
C6951,6c000C695100
C6952,6k000C695203
C6953,6c000C695300
C6954,6k000C695401
C6955,6c000C695500
C6956,6k000C695600
C6957,6c000C695700
C6958,6k000C695800
C6959,6c000C695901
C6960,6k000C696001
C6961,6c000C696101
C6962,6k000C696200
C6963,6c000C696301
C6964,6k000C696401
C6965,6c000C696502
C6966,6k000C696600
C6967,6c000C696700
C6968,6k000C696800
C6969,6c000C696902
C6970,6k000C697001
C6972,6e000C697201
C6974,6k000C697411
C6975,6c000C697500
C6976,6e000C69760Z
C6977,6c000C697701
C6978,6k000C697801
C6980,6k000C698000
C6981,6c000C69810Y
C6982,6k000C69820Z
C6983,6c000C698310
C6984,6k000C69840Y
C6985,6c000C698515
C6986,6k000C698610
C6987,6c000C698712
C6988,6k000C698818
C6989,6c000C698918
C6990,6k000C699019
C6991,6c000C699119
C6992,6k000C699215
C6993,6c000C69931B
C6994,6k000C699401
C6995,70000C699500
C6997,70000C699701
C6999,70000C69990R
C702,760000C70201
C704,760000C70401
C706,760000C70601
C708,760000C70801
C7001,65000C70010J
C7002,65000C70020K
C7003,63000C700304
C7004,65000C70040M
C7005,65000C70050I
C7006,65000C70060O
C7007,63000C700702
C7008,65000C70080L
C7013,65000C70130J
C7014,65000C70140T
C7015,65000C70150M
C7016,65000C70160Q
C7017,65000C70170H
C7018,65000C701811
C7019,65000C70190C
C7020,65000C70200L
C7021,65000C70210G
C7022,65000C70220N
C7023,65000C70230J
C7024,65000C70240P
C7025,63000C702504
C7027,65000C70270E
C7028,65000C70280O
C7030,65000C70300R
C7031,63000C703109
C7032,65000C70320L
C7034,65000C70340I
C7035,63000C703505
C7036,65000C70360H
C7037,65000C70370D
C7038,65000C70380I
C7039,63000C703903
C7040,65000C70400Z
C7042,65000C70420L
C7043,65000C70430G
C7044,65000C70440O
C7050,65000C70500T
C7051,65000C70510K
C7052,65000C705214
C7053,65000C705313
C7054,65000C70541C
C7055,65000C70551A
C7056,65000C70561E
C7057,65000C70570V
C7058,65000C705814
C7059,65000C70590R
C7060,65000C70600T
C7061,65000C70610U
C7062,65000C706213
C7063,65000C70630P
C7064,65000C70640X
C7065,65000C70650G
C7067,65000C70670E
C7068,65000C70680P
C7069,65000C70690C
C7070,65000C70700Q
C7071,65000C70710H
C7072,65000C70720P
C7075,65000C70750E
C7076,65000C70760M
C7077,65000C70770E
C7078,65000C70780N
C7079,65000C70790I
C7080,65000C70800K
C7081,63000C708109
C7082,65000C70820L
C7083,63000C708303
C7085,65000C70850W
C7086,65000C708613
C7091,65000C70910A
C7092,65000C70920J
C7093,65000C70930O
C7094,65000C70940L
C7095,65000C70950X
C7096,65000C70960R
C7097,65000C70970U
C7098,65000C70980Z
C7099,65000C70990W
C71,7700000C7103
C711,760000C71120
C712,770000C71201
C715,760000C71501
C716,770000C71610
C719,770000C71901
C7100,65000C710010
C7101,65000C71010W
C7102,65000C71020Z
C7103,65000C71030F
C7104,65000C71040N
C7105,65000C710508
C7106,65000C71060J
C7107,65000C71070I
C7108,65000C71080R
C7109,65000C71090J
C7110,65000C71100P
C7111,65000C71110C
C7113,65000C71130M
C7114,65000C71140L
C7115,65000C71150L
C7116,65000C71160O
C7117,65000C71170W
C7118,65000C711815
C7119,63000C711906
C7120,65000C71200X
C7121,63000C712103
C7123,65000C71230S
C7124,65000C71240Y
C7125,65000C71250P
C7126,65000C71260S
C7127,65000C71270B
C7128,65000C71280R
C7129,65000C71290I
C7130,65000C71300S
C7131,65000C71310N
C7132,65000C71320X
C72,7600000C7202
C720,770000C72000
C721,770000C72101
C722,770000C72201
C725,760000C72501
C726,770000C72610
C7201,70000C720102
C7202,66000C720201
C7203,70000C72030Y
C7204,66000C720410
C7205,70000C720501
C7206,66000C720601
C7207,6c000C720707
C7208,66000C720810
C7209,6c000C720916
C7210,66000C721011
C7211,6c000C721106
C7212,66000C721200
C7281,6j000C728109
C7282,6i000C72820A
C7283,6j000C728308
C7284,6i000C728408
C7285,6j000C72850B
C7286,6i000C728608
C7287,6j000C72870C
C7288,6i000C728809
C7289,6j000C72890A
C7290,6i000C72900A
C7291,6j000C72910F
C7292,6i000C72920K
C7293,6j000C729302
C7294,6i000C729400
C7295,6j000C729510
C7296,6i000C729604
C7297,6j000C729700
C7298,6i000C729800
C7299,6j000C729900
C731,770000C73102
C737,770000C73700
C738,760000C73801
C739,770000C73900
C7301,6d000C730105
C7302,6b000C730205
C7303,6b000C730305
C7305,6d000C730505
C7306,6b000C730605
C7307,6b000C730705
C7308,6b000C730805
C7309,6d000C730902
C7310,6b000C731005
C7311,6d000C731105
C7312,6b000C731205
C7313,6d000C731305
C7314,6b000C731405
C7315,6d000C731505
C7316,6b000C731605
C7317,6d000C731705
C7318,6b000C731806
C7319,6d000C731906
C7320,6b000C732006
C7321,6d000C732108
C7322,6b000C732205
C7323,6d000C732305
C7324,6b000C732405
C7325,6d000C732506
C7326,6b000C732605
C7327,6d000C732706
C7328,6b000C73280G
C7329,6d000C732905
C7330,6b000C733005
C7331,6d000C733105
C7332,6b000C733205
C7333,6d000C73330G
C7334,6b000C733405
C7336,6b000C733609
C7337,6d000C733705
C7338,6b000C733805
C7339,6d000C733908
C7341,6d000C734106
C7344,6b000C734405
C7345,6d000C73450F
C7346,6b000C734605
C7349,6d000C734908
C7350,6b000C735006
C7352,6b000C735205
C7359,6b000C735901
C7360,6b000C736005
C7361,6b000C736102
C7362,6b000C736202
C7363,6b000C736301
C7366,6b000C73660B
C7368,6d000C73680B
C7385,6b000C73850B
C7386,6b000C73860M
C7388,6b000C738803
C7390,6d000C739001
C7392,6b000C739200
C740,760000C74000
C741,7m0000C74101
C742,760000C74203
C743,770000C74303
C744,760000C74403
C745,770000C74503
C746,760000C74604
C747,770000C74702
C748,760000C74800
C749,770000C74901
C7402,6b000C740204
C7406,6b000C740608
C7408,6b000C740807
C7410,6b000C74100J
C7412,6b000C741217
C7414,6b000C741406
C7416,6b000C74160H
C7418,6b000C741804
C7420,6b000C74200W
C7422,6b000C742213
C7424,6b000C742404
C7431,6b000C74320B
C7434,6b000C74340T
C7436,6b000C743604
C7438,6b000C743803
C7441,6b000C744204
C7444,6b000C74440W
C7446,6b000C744603
C7448,6b000C744804
C7450,6b000C745004
C7456,6b000C745607
C7462,6d000C746204
C7464,6d000C746404
C7466,6d000C746604
C7472,6d000C747205
C7474,6d000C747404
C7476,6d000C747604
C7479,6d000C747909
C7483,6d000C748304
C7485,6d000C748503
C7487,6d000C748704
C7489,6d000C748903
C7491,6d000C749105
C750,760000C75004
C751,770000C75106
C752,760000C75202
C753,7m0000C75300
C754,760000C75401
C756,760000C75604
C757,7m0000C75702
C758,760000C75810
C759,770000C75902
C7501,6s000C750109
C7502,22000C75020D
C7505,6s000C750509
C7506,22000C75060E
C7507,6s000C75070C
C7508,22000C75080D
C7510,22000C75100D
C7511,6s000C751108
C7512,22000C75120E
C7513,6s000C75130A
C7515,6s000C751509
C7516,22000C75160G
C7517,6s000C751709
C7518,22000C75180H
C7519,6s000C751907
C7520,22000C75200B
C7523,6s000C752307
C7524,22000C75240D
C7525,6s000C75250F
C7526,22000C75260D
C7527,6s000C75270D
C7528,22000C75280D
C7530,22000C75300C
C7531,6s000C753107
C7532,22000C75320F
C7533,6s000C753309
C7535,6s000C753507
C7536,22000C75360A
C7537,6s000C753709
C7538,22000C75380D
C7539,6s000C753907
C7540,22000C75400C
C7543,6s000C75430E
C7544,22000C75440C
C7545,6s000C75450A
C7546,22000C75460C
C7547,6s000C754709
C7548,22000C75480A
C7550,22000C75500H
C7551,6s000C755107
C7552,22000C75520A
C7553,6s000C755309
C7555,6s000C75550A
C7556,22000C75560C
C7557,6s000C75570A
C7558,22000C755807
C7560,22000C756004
C7561,6s000C75610A
C7563,6s000C75630D
C7564,22000C756404
C7565,6s000C756504
C7566,22000C756604
C7568,22000C756804
C7569,6s000C756904
C7571,6s000C757106
C7572,22000C757208
C7573,6s000C757305
C7574,22000C757408
C7575,6s000C757503
C7576,22000C757608
C7591,6s000C759105
C7592,22000C759202
C7593,6s000C759303
C7594,22000C759402
C7595,6s000C759501
C7596,22000C759600
C7597,6s000C759700
C7598,22000C759801
C760,760000C76003
C761,770000C76103
C762,760000C76203
C763,770000C76303
C764,760000C76403
C765,770000C76502
C766,760000C76602
C767,770000C76703
C769,770000C76904
C7601,6c000C76010M
C7602,6e000C76020J
C7603,6c000C76030E
C7604,6e000C76040E
C7605,6c000C76050W
C7606,6e000C76060I
C7608,6e000C76080K
C7609,6c000C76090I
C7610,6e000C76100G
C7611,6c000C76110C
C7612,6e000C76120U
C7613,6c000C76130L
C7615,6c000C76150B
C7616,6e000C76160E
C7617,6c000C76170G
C7618,6e000C76180E
C7619,6c000C76190D
C7620,6e000C76200P
C7621,6c000C76210G
C7622,6e000C76220F
C7623,6c000C76230S
C7624,6e000C76240I
C7625,6c000C76250F
C7626,6e000C76260H
C7627,6c000C76270W
C7628,6e000C76280K
C7629,6c000C76290N
C7630,6e000C76300G
C7631,6c000C76310H
C7632,6e000C76320X
C7633,6c000C76330H
C7634,6e000C76340U
C7635,6c000C76350A
C7636,6e000C76360O
C7637,6c000C76370D
C7638,6e000C76380G
C7639,6c000C76390C
C7640,6e000C76400I
C7641,6c000C76410X
C7642,6e000C76420G
C7643,6c000C76430D
C7644,6e000C76440D
C7645,6c000C76450J
C7646,6e000C76460I
C7647,6c000C76470C
C7648,6e000C76480Y
C7649,6c000C764912
C7650,6e000C76500H
C7651,6c000C76510F
C7652,6e000C76520O
C7653,6c000C76530I
C7654,6e000C76540G
C7655,6c000C76550I
C7656,6e000C765612
C7657,6c000C76570U
C7658,6e000C76580A
C7659,6c000C76590F
C7660,6e000C76600E
C7661,6c000C76610P
C7662,6e000C76620F
C7663,6c000C76630D
C7664,6e000C76640W
C7665,6c000C76650H
C7666,6e000C76660D
C7667,6c000C76670D
C7668,6e000C76680K
C7669,6c000C76690B
C7670,6e000C76700D
C7671,6c000C76710Y
C7672,6e000C76720L
C7673,6c000C767310
C7674,6e000C76740C
C7675,6c000C76750G
C7676,6e000C76760H
C7677,6c000C76770N
C7678,6e000C76780W
C7679,6c000C76790A
C7680,6e000C76800Y
C7681,6c000C76810E
C7682,6e000C76820D
C7683,6c000C76830G
C7684,6e000C76840L
C7685,6c000C76850E
C7686,6e000C76860H
C7687,6c000C76870D
C7688,6e000C76880I
C7689,6c000C76890A
C7690,6e000C769009
C7691,6c000C76910B
C7692,6e000C76920F
C7694,6e000C76940D
C7695,6c000C76950A
C7696,6e000C769607
C7697,6c000C76970A
C7698,6e000C76980A
C7699,6c000C769905
C770,760000C77003
C771,7m0000C77102
C772,760000C77201
C775,760000C77510
C776,760000C77601
C779,7m0000C77901
C7702,6e000C77020E
C7703,6c000C77030G
C7704,6e000C77040G
C7705,6c000C77050G
C7706,6e000C77060N
C7707,6c000C77070M
C7709,6c000C77090N
C7710,6e000C77100M
C7711,6c000C77110E
C7712,6e000C77120I
C7721,70000C772101
C7722,6y000C772202
C7723,70000C772314
C7724,6y000C772402
C7725,6c000C77251H
C7726,6y000C772602
C7727,6c000C77271F
C7728,6y000C772801
C7729,6c000C77291A
C7730,6y000C773001
C7731,6c000C77311L
C7732,6y000C773202
C7733,6c000C77330E
C7734,6y000C773415
C7735,6c000C77350A
C7736,6y000C773601
C7737,6c000C773705
C7738,6y000C773801
C7740,6y000C774005
C7742,6y000C774215
C7743,6c000C774312
C7744,6k000C77440Y
C7745,6c000C774517
C7746,6k000C77460X
C7751,6e000C775105
C7752,6e000C775207
C7753,6e000C775306
C7754,6e000C775403
C7755,6e000C775505
C7756,6e000C775603
C7757,6e000C775705
C7758,6e000C775803
C7759,6e000C775905
C7760,6e000C776003
C7761,6e000C776105
C7762,6e000C776203
C7763,6e000C776306
C7764,6e000C776408
C7765,6e000C776503
C7766,6e000C776603
C7767,6e000C776703
C7768,6e000C776808
C7769,6e000C776903
C7770,6e000C777004
C7771,6e000C777103
C7772,6e000C777207
C7773,6e000C777303
C7774,6e000C777403
C7775,6e000C777503
C7776,6e000C777608
C7777,6e000C777703
C7778,6e000C777802
C7779,6e000C777903
C7780,6e000C778003
C7781,6e000C778103
C7782,6e000C778202
C7783,6e000C778303
C7784,6e000C778402
C7785,70000C778501
C7786,6e000C778605
C7787,70000C778702
C7788,6e000C778802
C7789,6e000C778903
C7790,6e000C779002
C7791,6e000C779103
C7792,6e000C779202
C7793,6e000C779301
C7794,6e000C779403
C7795,6e000C779501
C7796,6e000C779601
C7797,6e000C779701
C7798,6e000C779805
C780,760000C78002
C781,760000C78102
C782,760000C78204
C785,760000C78501
C786,760000C78602
C787,770000C78702
C788,760000C78803
C792,760000C79201
C793,770000C79310
C796,770000C79601
C798,7m0000C79801
C802,930000C80202
C804,940000C80401
C810,930000C81002
C812,940000C81202
C814,930000C8140G
C816,940000C8160G
C818,930000C81802
C820,940000C82001
C821,930000C82104
C823,930000C82305
C824,950000C82404
C825,930000C82506
C826,950000C82606
C827,930000C82704
C828,950000C82807
C830,950000C83004
C841,930000C84102
C842,950000C84202
C843,930000C8430A
C844,950000C8440A
C845,930000C8450D
C846,950000C8460D
C847,930000C84702
C848,950000C84802
C851,930000C85101
C852,910000C85201
C853,930000C85301
C854,910000C85401
C855,930000C85502
C856,910000C85602
C857,930000C85700
C858,910000C85800
C861,930000C86100
C862,950000C86200
C863,930000C86301
C864,950000C86400
C865,930000C86501
C866,950000C86601
C876,580000C87604
C878,580000C87801
C879,570000C87905
C880,5n0000C88002
C881,880000C88101
C882,880000C88205
C884,880000C88410
C885,880000C88500
C886,880000C88600
C888,880000C88800
C891,880000C89110
C894,880000C89410
C8001,65000C800102
C8002,65000C800202
C8003,63000C800300
C8004,65000C800402
C8207,87000C820701
C8208,4u000C820801
C8209,87000C820903
C8210,4u000C821003
C8211,87000C821103
C8212,4u000C821202
C8213,87000C821302
C8214,4u000C821402
C8215,87000C821501
C8216,4u000C821602
C8221,87000C822100
C8661,71000C866101
C8662,73000C866201
C8666,71000C866600
C8668,71000C866800
C8670,71000C867000
C8672,73000C867200
C8681,71000C868102
C8682,71000C868202
C8686,71000C868602
C8688,71000C868802
C913,770000C91301
C914,760000C91401
C917,770000C91710
C918,760000C91810
C919,770000C91903
C920,760000C92002
C923,880000C9230A
C924,880000C92409
C927,330000C92710
C928,3d0000C92810
C935,330000C93501
C936,3d0000C93601
C937,330000C93730
C938,3j0000C93810
C941,880000C94104
C942,880000C94204
C951,770000C95101
C952,760000C95220
C953,770000C95310
C954,760000C95410
C956,760000C95610
C958,760000C95802
C961,8g0000C96130
C962,850000C96230
C963,8g0000C96330
C964,850000C96430
C967,470000C96701
C968,470000C96801
C969,470000C96901
C970,470000C97001
C972,470000C97202
C991,880000C99100
C992,880000C99200
C993,880000C99300
C994,880000C99400
C9115,6c000C911506
C9117,6c000C911704
C9118,66000C911800
C9121,65000C912103
C9122,65000C912201
C9124,65000C912401
C9180,78000C918009
C9181,78000C918109
C9203,39000C92030M
C9204,4r000C92040M
C9205,39000C92050J
C9206,42000C920601
C9208,4r000C92080J
C9209,39000C92090L
C9210,4r000C92100B
C9211,39000C92110K
C9212,4r000C92120L
C9213,39000C92130K
C9214,4r000C92140H
C9215,39000C92150M
C9216,4r000C92160O
C9217,39000C92170P
C9218,4r000C92180P
C9219,39000C92190G
C9301,4a000C93010V
C9302,41000C93020V
C9307,4a000C930704
C9352,41000C935201
C9354,43000C935401
C9359,41000C935907
C9360,41000C936007
C9362,41000C936204
C9364,43000C936405
C9382,41000C938208
C9384,43000C938409
C9401,38000C940108
C9402,38000C940209
C9403,38000C94030A
C9404,38000C940409
C9405,38000C940509
C9406,38000C94060A
C9531,5u000C95310G
C9532,57000C953201
C9533,5u000C953302
C9534,57000C953404
C9614,5u000C96140J
C9615,5u000C96150B
C9622,5u000C962203
C9623,5u000C96230F
C9801,5f000C980111
C9803,54000C980331
C9841,93000C984105
C9842,95000C984206
C9845,93000C984520
C9846,95000C984620
C9895,6c000C989506
C9897,6c000C989703
C9903,6c000C99030C
C9905,6c000C990506
C9907,6c000C990707
C9926,65000C992600
C9927,65000C992707
C9929,65000C992904
C9932,65000C993200
C9933,65000C993300
C9938,65000C993804
C9983,77000C998308
C9984,77000C998408
