station,city,longitude,latitude
鲅鱼圈,营口,122.10117427430659,40.19371711271427
白银西,白银,104.10539070815862,36.556121757231786
白云西,贵阳,106.61935337232954,26.705759366140843
彬州东,咸阳,108.13148524281043,35.041869462551375
巴中,巴中,106.77186410089949,31.880359505005405
滨州,滨州,118.02403397820304,37.45930997947868
亳州,亳州,115.80372845090258,33.854213965622385
宾州,哈尔滨,127.46477303070886,45.78057590277412
亳州南,亳州,115.8052250278822,33.801005064177545
查布嘎,赤峰,120.07603702752883,43.86414612324908
赤壁,咸宁,113.93658417435863,29.72740022767462
长白山,延边,128.13493284576992,42.46849518778567
常德,常德,111.70148580181093,29.076683116615676
承德,承德,118.1804557369944,40.77436719493557
承德南,承德,117.9714540007708,40.891052949095176
曹妃甸东,唐山,118.59732096652988,39.22352311778064
赤峰,赤峰,118.90858912573975,42.28222156964526
曹妃甸港,唐山,118.47213257167606,39.079293963902536
赤峰南,赤峰,118.96631001577505,42.26276291666581
嵯岗,呼伦贝尔,118.10608429542937,49.2630366643296
长葛北,许昌,113.74191249184692,34.25630284809384
柴沟堡,张家口,114.42217814437372,40.67575677790782
城固,汉中,107.32939292413975,33.14348067863778
成高子,哈尔滨,126.84242607508673,45.70622915769401
草海,毕节,104.26122756870346,26.88534161527427
巢湖东,合肥,117.93183836845857,31.623734247500927
柴河,牡丹江,129.6936618768481,44.77359530097061
巢湖,合肥,117.89749138779291,31.620276897460904
从江,凯里,109.12190900529383,25.915483675130204
蔡家崖,吕梁,111.02857503963378,38.50011809442433
长乐东,福州,119.56378512100189,25.862320056888173
长乐,福州,119.49187235139095,25.93040853052099
长临河,合肥,117.48938355901309,31.704361301634105
慈利,张家界,111.12557944463778,29.42336897184537
崇礼,张家口,115.3242475481234,41.01381569968821
昌黎,秦皇岛,119.17427950913714,39.710775965720075
长流,海口,110.2130070875181,19.99776594722156
长乐南,福州,119.60247900201755,25.759652000069416
晨明,伊春,129.49636999242162,46.98161806475808
苍南,温州,120.4184232812131,27.533644363669616
昌平北,北京,116.23778913434062,40.23723084047673
常平东,东莞,114.04716225887,22.968233204348145
昌平,北京,116.23761791731043,40.22641337159427
长庆桥,庆阳,107.75944689551164,35.32019708645913
长寿北,长寿,107.08174041309152,29.88659487896409
潮汕,潮州,116.59477905213312,23.545377971296716
察素齐,呼和浩特,111.13207995642667,40.71146221504912
朝天,广元,106.07860598629021,32.711097097483766
长汀南,长汀,116.36381159033363,25.77216211814876
昌图,铁岭,124.12417570990384,42.7846323105861
昌图西,铁岭,124.07298379414561,42.784120750327276
苍溪,广元,105.92264990907523,31.765874158240347
辰溪,怀化,110.26188627505843,27.884566124349263
楚雄,楚雄,101.55069902888485,25.088642042381654
曹县,菏泽,115.58858760499325,34.83187860792462
城西,海口,110.33839695400283,20.001949943461533
长兴南,湖州,119.91110714776082,30.995851889232586
潮阳,汕头,116.42812927669075,23.387056196077175
朝阳湖,成都,103.4522235193069,30.173562917661876
滁州北,滁州,118.33420207248538,32.314445146897356
常州北,常州,119.96207080408894,31.85973384196205
长治北,长治,113.1323122219236,36.31382481725321
长治东,长治,113.17179526434255,36.23734660087921
长征,白银,104.85470506286266,36.72932800399414
池州,池州,117.5289293929872,30.625226818065226
滁州,滁州,118.32677452320668,32.20491844638649
郴州,郴州,113.03939552791759,25.81497014681251
沧州,沧州,116.88441549128254,38.31558890609769
常州,常州,119.97970849379405,31.7914081793179
长治,长治,113.07705206017181,36.19456466725786
崇州,成都,103.68913300263952,30.616246886740836
崇左南,崇左,107.38709394906174,22.38945551351944
郴州西,郴州,112.97657046599538,25.741648572364717
沧州西,沧州,116.77462369354753,38.312951973733085
大安北,白城,124.2450605828399,45.52280061403134
东安东,永州,111.34443002273937,26.384415658153035
定边,榆林,107.5829901391007,37.56729012922664
东岔,天水,106.54668172650798,34.44864198198419
丹东,丹东,124.39408184105952,40.129457740982275
东方,东方,108.69783864706399,19.094813357023263
丹凤,商洛,110.36089141340192,33.685564270119734
大丰,株洲,113.16313813208176,27.885447977443217
东方红,鸡西,133.09067943117574,46.206690818002095
大方南,毕节,105.57497781728,27.12295684351667
东风南,酒泉,130.41056077772154,46.828385151991114
东港北,丹东,124.13756998404091,39.91633304376757
东莞东,东莞,114.04564376323644,22.973032576101108
东莞南,东莞,114.07674202201498,22.85112098625984
大孤山,丹东,123.59164987307554,39.941755777890044
东莞,东莞,113.86522008975302,23.095002662942765
东莞西,东莞,113.63266199838756,23.015036999009205
大虎山,锦州,122.15483114038419,41.61875466837435
敦化,延边,128.2527265693267,43.385999251944256
敦煌,酒泉,94.79078595651768,40.174302085790636
德惠,长春,125.72380638746233,44.539652697947005
德惠西,长春,125.68316695636038,44.55143561041814
东京城,牡丹江,129.23164969882268,44.1243382103708
垫江,垫江,107.38512694204809,30.313043107729982
道滘,东莞,113.66663492462763,22.9992999987037
洞井,长沙,113.02085504118108,28.101844022815484
都江堰,成都,103.64463732564433,30.98271214476934
洞口,邵阳,110.6234929596726,27.101200998073594
大连北,大连,121.6140091826796,39.02249351246373
德令哈,德令哈,97.3911088501482,37.321127677461426
达连河,哈尔滨,129.47147641962061,46.15492978551135
大荔,渭南,109.9328052700802,34.840400338232
大理,大理,100.25659202688851,25.594997986634187
大连,大连,121.63926629972033,38.92805032863221
大明湖,济南,117.03529713050222,36.68725857289334
得莫利,哈尔滨,129.04006412048437,45.88381574472023
定南,赣州,115.01220629842638,24.77999625741753
定南南,赣州,115.03726749502712,24.74961257225452
大庆东,大庆,125.13099651578158,46.53986066567955
大庆,大庆,125.01816197762244,46.60453128610953
对青山,哈尔滨,126.35119076119094,45.93775840620893
大庆西,大庆,124.89181943984859,46.66198106764476
独山,都匀,107.55496398270844,25.8702582036309
砀山南,宿州,116.31014072621691,34.392623270164265
大石桥,营口,122.51016028655297,40.649938067268245
东胜西,鄂尔多斯,109.88235804958975,39.730115475097584
大同南,大同,113.37168090642034,40.05217422909405
大同,大同,113.36079164702839,40.10062085657301
大通西,西宁,101.67993349221979,36.971736674960496
党武,贵阳,106.61389544771382,26.410058314048097
定西北,定西,104.59315496956077,35.61176036507525
大兴机场,廊坊,116.42190699946286,39.518763070145724
定西,定西,104.63137301816059,35.598674886025655
东乡,抚州,116.63288598032875,28.23306219222251
大兴,齐齐哈尔,123.75731949771685,46.88237917094578
德阳,德阳,104.39636524759258,31.172484763319943
当阳,宜昌,111.81889093239083,30.85367406080724
丹阳,镇江,119.59940968834772,32.007601233707504
大冶北,黄石,115.00738870105671,30.127583134400837
大英东,遂宁,105.28680025384486,30.573441273552657
都匀东,都匀,107.59216155623665,26.17269705704331
大邑,成都,103.5417889803487,30.56611086627952
大杨树,呼伦贝尔,124.61657126548444,49.75441160735437
都匀,都匀,107.52133411934253,26.238467895677488
德州东,德州,116.46843302657172,37.416138003130854
定州东,保定,115.08128016823822,38.514932775720105
邓州东,南阳,112.27235196060566,32.60230208818494
东至,池州,117.03477368788155,30.17845088934725
达州,达州,107.45949199589444,31.20379024160185
德州,德州,116.29492980884702,37.455516503432335
定州,保定,114.98035599334494,38.53715577350476
邓州,南阳,112.0770096783057,32.68979397423849
鄂尔多斯,鄂尔多斯,107.98984168762482,39.09980800373201
二连,二连浩特,111.99568338557086,43.66327377631037
峨眉,乐山,103.5282765677502,29.590241281254627
峨眉山,乐山,103.47321233089492,29.582157582462155
恩施,恩施,109.49065453704983,30.353969494892713
鄂州,鄂州,114.87343023933953,30.36811238563339
防城港北,防城港,108.38360742723326,21.719966796297015
福鼎,宁德,120.19579155556015,27.288019101898062
肥东,合肥,117.49215797558065,31.868440991350273
丰都,丰都,107.69662460565195,29.85131703232489
福海,阿勒泰,87.46902741286817,47.128409942670025
凤凰机场,三亚,109.41528175085087,18.314964016737996
凤凰城,丹东,124.06488413268436,40.45615802653223
汾河,太原,112.54663966671683,37.95427740376772
富锦,佳木斯,132.05337946895463,47.24342720411277
涪陵北,涪陵,107.2842633004186,29.776429101698685
风陵渡,运城,110.31707602316943,34.637521022312505
涪陵,涪陵,107.34038718289972,29.7049183019926
富拉尔基,齐齐哈尔,123.65499270859966,47.21613801640761
福利区,兰州,103.6366668405154,36.10125449646787
阜宁东,盐城,119.94563010647587,33.80463114884679
富宁,文山,105.59154625393111,23.680037164841067
福清,福州,119.3918217609875,25.68180222444854
福泉,都匀,107.5437269892573,26.629837952086127
芙蓉南,长沙,113.16216343853425,28.180555259707678
抚顺北,抚顺,123.92159012078525,41.887037475382286
富顺,自贡,105.04536428709,29.215128547098146
佛山,佛山,113.11049101917581,23.053022284167355
佛山西,佛山,113.04042265043738,23.085656384212125
福田,深圳,114.06383570743519,22.543884402014253
凤县,宝鸡,106.51301952413257,33.91036231640009
阜新,阜新,121.6654200154906,42.06346486096851
肥西,合肥,117.14963399479552,31.722690932412746
阜新南,阜新,121.64459127512238,41.993086169375154
阜阳,阜阳,115.8748396625307,32.92030702519309
富阳,杭州,119.99839199077388,30.007128267800937
扶余北,松原,126.01120889516636,45.014025752227234
分宜,新余,114.66995576195153,27.810711175304984
富蕴,阿勒泰,89.51466399139646,46.94237002614855
富源,曲靖,104.27617025204314,25.688004084906186
抚远,佳木斯,134.40880272124764,48.351474872288144
富裕,齐齐哈尔,124.46689856581916,47.802939578800725
阜阳西,阜阳,115.75867699228837,32.88884412002768
丰镇,乌兰察布,113.16994771940018,40.44120546988676
凤州,宝鸡,106.66137970961628,33.97604707043428
抚州,抚州,116.36020983439258,27.925228091417917
方正,哈尔滨,128.81622129926794,45.873389868249085
广安南,广安,106.59878703930875,30.457071397397378
广安,广安,106.64853115607652,30.479768100141722
高安,宜春,115.39182373901798,28.476213865584025
贵安,贵阳,106.61362227300832,26.405285889927576
古北口,北京,117.14831088060988,40.69834489516381
藁城南,石家庄,114.86081704184336,37.99215305784976
格尔木,格尔木,94.91348406883677,36.388896638384836
贵港,贵港,109.61990496629012,23.10656799687821
甘谷,天水,105.33923874815927,34.76921496254915
古交,太原,112.17041305980834,37.92411289990483
皋兰,兰州,103.94942870212728,36.34338863319713
桂林北,桂林,110.48492125005468,24.72498154945324
高楞,哈尔滨,129.28122896684982,45.9943305888534
桂林,桂林,110.48492125005468,24.72498154945324
广南县,文山,105.05983095834011,24.040681388700012
桂平,贵港,110.12337529089297,23.323292765411168
共青城,九江,115.78136817413598,29.248951921703693
固始,信阳,115.67576896321158,31.921127007676013
广水,随州,114.04413237897698,31.639114100658688
谷山,长沙,112.91413697544482,28.23606601714393
观沙岭,长沙,113.08755916595523,28.251818487944462
干塘,中卫,104.53098019097646,37.46140239187984
广通北,楚雄,101.77171039105944,25.17050951244924
古田会址,龙岩,116.77863236622194,25.191544120119634
高兴,广安,106.74198196811007,30.28231107754194
高邑,石家庄,114.60400730671765,37.61143895063893
巩义,郑州,112.98802046209458,34.76609828114453
巩义南,郑州,112.922494015822,34.67721597756694
固原,固原,106.311806994986,36.02728389825468
广元,广元,105.82796096255727,32.45643212710518
赣榆,连云港,119.11856902683317,34.885065946140536
高邑西,石家庄,114.5371744547419,37.6354964253159
赣州,赣州,114.97096096027157,25.82547996570649
公主岭,长春,124.81762471443398,43.515392076906515
公主岭南,长春,124.82091394988932,43.48024619849038
冠豸山,龙岩,116.72797584056441,25.74514616657207
盖州西,营口,122.28049330156398,40.410852194235765
赣州西,赣州,114.82322590564104,25.82601584704401
淮安东,淮安,119.19479402223794,33.57424708365585
淮安,淮安,119.14746320322271,33.508999838207515
红安西,黄冈,114.63822996190073,31.01012787415476
淮北,淮北,116.80954100838147,33.9727212060477
鹤北,佳木斯,130.327359092573,46.80568999085779
淮滨,信阳,115.41938798930576,32.50709164800326
湖潮东,贵阳,106.52065143517048,26.43787264484774
韩城,渭南,110.44815918861029,35.49042169499916
合川,合川,106.28430077824267,29.965561553464113
珲春,延边,130.40968143613028,42.90718911830234
潢川,信阳,115.10902038136965,32.11819216805689
海城,鞍山,122.74879200120931,40.86946895875983
花城街,广州,113.24326497520369,23.431495980731004
河池西,河池,107.8525266946543,24.70157894628611
海城西,鞍山,122.66571931273253,40.920654491317855
邯郸,邯郸,114.48185383702928,36.60748655087627
河东机场,银川,106.39290700456287,38.327765061439614
邯郸东,邯郸,114.56573464114283,36.625652249036065
惠东南,惠州,114.7492468575415,22.934464634009426
哈达铺,陇南,104.24137520812303,34.226407956655024
花都,广州,113.20896937762453,23.38305431469516
洪洞西,临汾,111.58769458227113,36.259462204755685
横道河子,牡丹江,103.70944899022264,36.0142744100014
霍尔果斯,伊宁,80.46346155911698,44.16278514520513
鹤岗,鹤岗,130.2913547382412,47.346442372860295
黄冈东,黄冈,114.99294915862824,30.51267401866852
红果,六盘水,104.47069103388999,25.720438009024008
红光镇,成都,103.95054197214579,30.777562564289294
红河,蒙自,103.37154588174573,23.402079885197992
黑河,黑河,127.50729270507402,50.23915870579068
怀化南,怀化,110.00001997830354,27.518075967937534
黄河景区,郑州,113.53947593161243,34.93761986518891
怀化,怀化,109.97380158454524,27.563801572933894
环江,河池,107.8525266946543,24.70157894628611
河津,运城,110.73232906380616,35.593259216727944
怀集,肇庆,112.16611016227534,23.89823009192197
河口北,蒙自,103.98208577903078,22.535098072397076
宏克力,哈尔滨,129.8653419738644,46.52395438354777
河口南,兰州,103.46351935177266,36.16948990604401
汉口,武汉,114.2608472358009,30.625339158995697
呼兰,哈尔滨,126.65313468887022,46.003723207531834
葫芦岛北,葫芦岛,120.99201624926283,40.7293589909876
葫芦岛,葫芦岛,120.99201624926283,40.7293589909876
海拉尔,呼伦贝尔,119.75011480079543,49.235923226771405
哈拉海,长春,125.09535930861749,44.68050638537785
海林,牡丹江,129.39409360792237,44.573454057685026
虎林,鸡西,132.98326329219177,45.77145182465547
霍林郭勒,通辽,119.6759126995681,45.541024456497404
黄陵南,延安,109.3966555789941,35.58633575821322
海伦,绥化,127.00081521277649,47.473246899974264
侯马,临汾,111.36512241419994,35.61930833092658
黄梅东,黄冈,115.97916338479594,30.066324988848855
鲘门,汕尾,115.13175629904623,22.81869535251823
海门,南通,121.18838295916638,31.932069968109932
哈密,哈密,93.51264534639766,42.85651399838336
侯马西,临汾,111.29581410173036,35.607200354493685
淮南,淮南,117.02670501796038,32.63666512970582
桦南,桦南,130.58986534226133,46.25032728161163
淮南东,淮南,117.15657753706544,32.65222231742649
淮南南,淮南,117.04791203477883,32.549908129953494
海宁西,嘉兴,120.39800867655117,30.444790314091744
鹤庆,大理,100.22327683994261,26.561818649362717
怀柔北,北京,116.69993902260072,40.41419956777077
怀仁东,朔州,113.16876096799096,39.80032800354602
怀柔南,北京,116.71213899956228,40.284646065784464
怀柔,北京,116.65520466583152,40.32348132756709
华山北,渭南,110.1048778464497,34.58747005506517
衡水北,衡水,115.68122940308452,37.7792848601041
黄山北,黄山,118.27941925412198,29.821334004396096
华山,华阴,110.07279297871926,34.527357989365484
和硕,库尔勒,86.88493588530035,42.30981596896652
黑水,白城,122.8314229831469,45.22006567410694
衡水,衡水,115.698200999254,37.75013599554265
黄石,黄石,114.94758877274913,30.160164854594143
黄山,黄山,118.32902601996089,29.728912260082996
黑山寺,北京,116.80310464940247,40.49664717955371
海石湾,兰州,102.87204904297396,36.34711598104261
花山镇,广州,113.27486053591241,23.432486331360533
花土沟,茫崖,90.81314997361834,38.25721107936348
和田,和田,79.91312699521448,37.163998642606515
会同,怀化,109.73910175318358,26.88772892999404
花溪大学城,贵阳,106.63271773288872,26.399656512531454
环县,庆阳,107.3812399741064,36.52294492598405
花溪南,贵阳,106.68656306344452,26.403741608733974
花溪西,贵阳,106.52516343455349,26.527270143457507
惠阳,惠州,114.49902062007521,22.79149218494193
衡阳,衡阳,112.37755268433024,26.975294950860984
河源东,河源,114.7422080910451,23.68789373786799
衡阳东,衡阳,112.37755268433024,26.975294950860984
鄠邑,西安,108.68613185282193,34.08612640780245
河源,河源,114.69021380882253,23.76512438237244
湟源,西宁,101.2483990235369,36.68984488050677
惠州北,惠州,114.38464926088812,23.185349922957787
菏泽东,菏泽,115.56791409181717,35.19075408738232
菏泽,菏泽,115.51283466913397,35.23662754033386
贺州,贺州,111.54618521817788,24.460360291824017
华州,渭南,109.76887403654761,34.5012300387284
湖州,湖州,120.03021158888721,30.868799668325718
汉中,汉中,107.03666327540041,33.09629648409412
惠州,惠州,114.42292632814728,23.157221633600432
吉安,吉安,114.91459130140301,27.044989078994433
吉安西,吉安,114.91459130140301,27.044989078994433
晋城东,晋城,112.99046600901494,35.54188293194852
金昌,金昌,102.06973421402847,38.37674734319062
晋城,晋城,112.87998952282022,35.481613652755314
金城江,河池,108.07200312220448,24.705361156607044
景德镇北,景德镇,117.24766192707526,29.345299286244078
建德,杭州,119.4343605868974,29.579063561120023
鸡东,鸡西,131.1578911348809,45.259532246740235
景德镇,景德镇,117.22852496548032,29.2920470062275
加格达奇,加格达奇,124.13279440257696,50.42600043743721
井冈山,吉安,114.30407637701111,26.733719336012992
静海,天津,116.93647876338544,38.93844386087497
精河南,博乐,82.92772099172876,44.61201703617334
金华南,金华,119.89631958508403,29.45533475642756
金华,金华,119.64233160731014,29.11706828332039
蛟河西,吉林,127.30662869096251,43.73480777824504
金华镇,贵阳,106.55883830302545,26.560871172794837
晋江,泉州,118.46574704056776,24.800549507942915
九江,九江,116.01344252798448,29.70988762551138
军粮城北,天津,117.43407174469448,39.071578368630036
吉林,吉林,126.58358438259229,43.86475714658046
即墨北,青岛,120.40044748618021,36.41022512612185
江门,江门,113.07809596656348,22.493469005825016
荆门,荆门,112.21836999776401,31.057062863842493
剑门关,广元,105.49199595945323,32.286797027780814
佳木斯,佳木斯,130.39041501903245,46.809604809300446
建宁县北,建宁,116.85250622659105,26.83682465534918
济宁,济宁,116.6072069448057,35.39900641431828
江宁,南京,118.90506507322412,31.94260470268332
集宁南,乌兰察布,113.10604765525342,41.0364881814115
江宁西,南京,118.60220298748497,31.829500971663695
经棚,赤峰,117.54413626798231,43.27874298238962
建平,朝阳,119.56877279926883,41.38584318188731
酒泉南,酒泉,98.54206601870729,39.70770512245919
酒泉,酒泉,98.45865781312253,39.65095814393825
金山北,上海,121.09593178150433,30.900586646548497
吉首东,吉首,109.736709026628,28.22462500898289
吉首,吉首,109.73138782411085,28.293268519780767
江山,衢州,118.65073078230998,28.778587425100934
尖山,长沙,112.89407996934686,28.242478028219235
建三江,佳木斯,132.64209889679384,47.253383599483
界首南,阜阳,115.33163198505271,33.22887210237976
九台,长春,125.84526079580283,44.15554223746126
九台南,长春,125.81758921321237,44.02840576594163
绩溪北,宣城,118.57809875573572,30.07713315029699
介休东,晋中,111.9939351932179,37.05943345214717
介休,晋中,111.92568652192787,37.024146505974336
靖西,百色,106.39726700795153,23.153161591603936
嘉兴,嘉兴,120.76970793108181,30.770486485458555
鸡西,鸡西,130.98459901894998,45.310362193860065
井陉,石家庄,114.14305090715811,38.041134640019955
进贤,南昌,116.25274608525272,28.360068782185845
嘉兴南,嘉兴,120.80633084102568,30.696764172179368
进贤南,南昌,115.95046017276752,28.551604186108275
绩溪县,宣城,118.58544384056862,30.073292199532997
鸡西西,鸡西,130.82923717082886,45.31653828987165
金阳,贵阳,106.59467970472568,26.653506688654044
巨野,菏泽,116.09474332425394,35.38487413064603
嘉峪关,嘉峪关,98.26089298052325,39.77091110801979
嘉峪关南,嘉峪关,98.31682660191589,39.72407722187771
金阳南,贵阳,106.59184932372578,26.60926620059551
简阳南,成都,104.52543261546904,30.359483958173374
江油,绵阳,104.7769053378989,31.787260097017892
锦州北,锦州,121.13333264158172,41.18651459915425
蓟州北,天津,117.40487600714523,40.03277705390552
荆州,荆州,112.22001263921956,30.376096657332685
金寨,六安,115.98212779297886,31.631425417428776
锦州,锦州,121.14595464247186,41.131229356461624
金州,大连,121.7333026272853,39.0926846144609
晋州,石家庄,115.03853627681804,38.026621106569024
蓟州,天津,117.37582301034152,40.00136505521386
锦州南,锦州,121.13155363734975,41.02251473457456
焦作,焦作,113.24168190589947,35.22769797523713
焦作西,焦作,113.06884496137154,35.21328390754237
库车,阿克苏,83.02447568159747,41.7003092115915
库都尔,呼伦贝尔,119.78486907317954,49.172732795190655
库尔勒,库尔勒,86.2029707285792,41.7535601491828
开封北,开封,114.26814183586411,34.84535575993252
开福寺,长沙,113.29503647765985,28.118114922373497
开化,衢州,118.36824298427484,28.997499048493726
康金井,哈尔滨,126.8235630966659,46.2021400443227
凯里,凯里,107.98306943945722,26.609732469717542
凯里南,凯里,107.89417896520499,26.520496940321973
开鲁,通辽,121.29056997194559,43.639422100974144
克拉玛依,克拉玛依,84.90121320749164,45.53462182432973
喀什,喀什,76.05490303324814,39.499008293282955
昆山,苏州,120.96346495608645,31.372020874733106
克山,齐齐哈尔,125.85717195784193,48.02216888619931
昆山南,苏州,120.9572078090567,31.35929413884147
奎屯,伊宁,81.28424240527833,43.915299436243146
开阳,贵阳,106.98113953838454,27.046962899901096
开原,铁岭,124.03864301178798,42.552446440314164
开原西,铁岭,123.92555092943985,42.55543164454797
喀左,朝阳,119.81248200615921,41.22955295191236
隆安东,南宁,107.71238088429176,23.140957540029785
六安,六安,116.50627872753763,31.721344003759494
灵宝,三门峡,110.90436373168316,34.5168753510307
来宾北,来宾,109.25057132717335,23.757199170633616
灵宝西,三门峡,110.69544014803893,34.58351535803553
绿博园,郑州,113.9399997262937,34.785952064260215
临沧,临沧,100.11923213140317,23.93685763023858
隆昌北,内江,105.29725454183767,29.471227716682083
乐昌东,韶关,113.40275435742839,25.1195391372977
陆川,玉林,110.26406996592192,22.315908533659965
龙川,河源,115.24402041316873,24.1178241661402
利川,恩施,108.94697515934855,30.28477364984839
潞城,长治,113.22877909470691,36.326382396626734
聊城,聊城,115.95019455921852,36.463645060626014
龙川西,河源,115.18734901347948,24.08354800323146
两当,陇南,106.31675063969907,33.781608915926924
龙洞堡,贵阳,106.80673100842449,26.549591004766725
娄底,娄底,112.01243802687023,27.745505961469004
娄底南,娄底,112.01994884906722,27.668986944044452
离堆公园,成都,103.63048973250659,30.999329134092598
廊坊,廊坊,116.71521668407001,39.515411149162006
娄烦,太原,111.85051999990552,38.080198071126325
廊坊北,廊坊,116.71258833197837,39.518529218866355
陆丰,汕尾,115.73989601383998,22.953469407946823
临汾,临汾,111.54395977004289,36.09429813109551
临汾西,临汾,111.47352516212489,36.1074078546152
芦官,贵阳,106.49962729384063,26.429290339419474
麓谷,长沙,112.8709257845155,28.254048831806642
临河,巴彦淖尔,107.43692045300634,40.74988001224837
柳河,通化,125.77202985266283,42.297218294208406
漯河,漯河,114.04960099343006,33.57661045428367
珞璜南,江津,106.44855001187152,29.306921990621177
隆回,邵阳,111.04141899804677,27.152140006085606
隆化,承德,117.75725709429135,41.33432909785739
漯河西,漯河,113.97047923224727,33.578308064399586
丽江,丽江,100.25922046880984,26.816386290138652
龙嘉,长春,125.70705721173712,43.998335527991934
庐江,合肥,117.18331434294223,31.34730327460147
连江,福州,119.57367708161338,26.199932421560096
庐江西,合肥,117.22532503740516,31.274006870713485
兰考,开封,114.8256502675693,34.8205282267917
兰考南,开封,114.83141334656857,34.77805188244326
林口,林口,130.27486184907792,45.298348751743205
龙口市,烟台,120.52888460291089,37.62517735365912
吕梁,吕梁,111.14419639097581,37.57422500265449
醴陵,株洲,113.51974113310692,27.674689119407457
兰棱,哈尔滨,126.1962297369884,45.22735472674003
拉林,哈尔滨,126.90306645802981,45.235677183473804
柳林南,吕梁,110.9379162509558,37.44885834808792
陇南,陇南,104.96602595623675,33.38029810988172
辽宁朝阳,朝阳,120.41694998721238,41.605404883837835
梁平,梁平,107.82395349553876,30.720897861919347
滦平,承德,117.32297488871455,40.92902393039715
罗平,曲靖,104.32202255000435,24.913477386906195
梁平南,梁平,107.77637896623868,30.64872915174565
临平南,杭州,120.30265013310608,30.38618837948734
六盘水,六盘水,104.8585618360129,26.596951768938062
灵丘,大同,114.22923945812681,39.46836666256244
龙桥,合肥,117.4501990235151,31.14065382899136
龙山北,吉首,109.47112545184349,29.493845315752672
灵石东,晋中,111.92203410155486,36.88542746422073
乐山,乐山,103.7185953459144,29.60778592242307
陵水,陵水,110.0399847819543,18.54205405304169
丽水,丽水,119.96046767136092,28.447553139906702
庐山,九江,116.05142593917256,29.4545391657173
溧水,南京,119.103067866953,31.68451415658573
岚山西,日照,119.28299001652978,35.193642929342715
黎塘,南宁,109.1397070425266,23.200297010050754
芦台,天津,117.85211698834787,39.33562426217485
临潼,西安,109.21867996762688,34.39461400268141
乐同,广州,113.18150790870193,23.429724405699083
灵武北,银川,106.3231150444067,38.141302833081845
洛湾三江,贵阳,109.57938402169833,25.84063053432852
泸县,泸州,105.33057161522514,29.16968505785183
澧县,常德,111.61108797091345,29.82540773151507
陇西,定西,104.64059196828728,35.00429580789793
陇县,宝鸡,106.85727202438001,34.87662980311794
莱西,青岛,120.53675115409231,36.828474373202155
兰溪,金华,119.48624824025595,29.219678727578145
良乡,北京,116.16388032986279,39.74786234723777
略阳,汉中,106.15291696214487,33.336730108046304
辽阳,辽阳,123.11242122079864,41.21167877180807
耒阳,衡阳,112.82879364015865,26.41018491477803
溧阳,常州,119.5090238947142,31.39203986441273
龙岩,龙岩,117.01204699189091,25.10460400890241
洛阳,洛阳,112.44253117845179,34.691796263015064
临沂北,临沂,118.3869019737032,35.19999089365015
连云港东,连云港,119.34754386742671,34.72384331172858
连云港,连云港,119.16938077969957,34.61548027253978
临沂,临沂,118.35053254801237,35.04302712979171
洛阳龙门,洛阳,112.4651789874777,34.59988969501814
柳园南,酒泉,95.4789857128003,41.10796680530996
辽源,辽源,125.14993666835116,42.894926486883854
柳园,酒泉,95.5125623066606,41.11341691922611
涟源,娄底,111.68254458098654,27.6900871849421
涞源,保定,114.71948016815887,39.376930518270115
罗源,福州,119.58317109288411,26.461143439156604
耒阳西,衡阳,112.7952032124046,26.4205138477059
泸州,泸州,105.42896131092006,28.932949169275787
林芝,林芝,94.44430996218581,29.53347380110543
柳州,柳州,109.39437000706045,24.313726036959842
六枝,六盘水,105.47139636489189,26.23234265426714
阆中,南充,105.96405002528303,31.56264184388957
立志,大庆,124.57681172462928,46.000638444926764
辽中,沈阳,122.77735784693496,41.5657109113923
马鞍山东,马鞍山,118.54683538839417,31.698738976929413
麻城北,黄冈,114.99123369213788,31.192055685790592
麻城,黄冈,114.96930494913066,31.15202973262452
渑池南,三门峡,111.78129756544267,34.69123863863373
免渡河,呼伦贝尔,121.0670436140307,49.09843700308323
牡丹江,牡丹江,129.6192668195977,44.59722398615015
帽儿山,哈尔滨,127.52851400495022,45.28283144586958
帽儿山西,哈尔滨,127.48448598580325,45.285942110477606
明光,滁州,117.99450299303747,32.77654011028831
孟关,贵阳,106.74583002707345,26.423320857902986
磨憨,勐腊,101.72529243011878,21.257305623373078
漠河,加格达奇,122.5133551902078,52.99414512904564
梅河口,通化,125.69138797889605,42.541512747000084
民和南,海东,102.85642400676394,36.31243891296425
米兰,库尔勒,86.18149430993829,41.7323732214122
勐腊,勐腊,101.59479294915548,21.43061666185154
美兰,海口,110.46796896745927,19.948111958247953
弥勒,蒙自,103.41678293026337,24.341546194627373
穆棱,牡丹江,130.36717101431216,44.618919058807435
茂名,茂名,110.93586396845387,21.647128985969328
茂名西,茂名,110.8543229807291,21.686620015573705
冕宁,西昌,102.19912424239631,28.289809088574124
闽清北,福州,118.88363804502706,26.29279449120948
民权,商丘,115.14740587411652,34.65056443372082
眉山东,眉山,103.83014702532374,30.07240411596221
名山,雅安,103.19622702015936,30.06403123149274
密山,鸡西,131.87847318785282,45.55609840611229
庙山,武汉,114.37997997355086,30.419420987874727
麻尾,都匀,107.52540443143744,26.266117957788534
岷县,定西,104.07670404034188,34.397632032420574
勉县,汉中,106.69829377793782,33.1776344731021
绵阳,绵阳,104.7240598213579,31.465173632270012
密云北,北京,116.86870502621854,40.403071037938936
