Id,lng,lat
郑州,113.66613628987491,34.75239428265715
郑州西,113.43156168222384,34.75125219770954
昂昂溪,123.8227165879964,47.16704311162602
阿城北,127.02993001299946,45.59492717494824
阿城,127.00378941248948,45.55687825667595
安达,125.32975613190384,46.40753117808896
安德,103.81858152154388,30.880348552907915
阿尔山,119.95430656016713,47.17828346551684
安吉,119.61628399803044,30.82168583634351
安靖,104.04299314980784,30.74369013484197
安家,127.07421270175853,45.0587456899285
安康,109.02271965113604,32.71808386844273
阿克苏,80.31264576569119,41.151162887709745
阿克陶,75.98167002400545,39.172905111624395
阿拉尔,81.2170784378916,40.56079265902646
阿里河,123.73676501002072,50.58660424671041
阿勒泰,88.09716601360482,47.72485583482127
安陆,113.70254443253324,31.263251397609036
安陆西,113.66077098055548,31.260805887210054
安庆,117.07206998519756,30.5548889322375
安庆西,116.87044693043292,30.6783117120844
安顺,105.95027512701444,26.23596268114972
鞍山,122.9923369978525,41.11933091334193
安顺西,105.8824279983098,26.20404700613806
鞍山西,122.9222310799206,41.124004253337034
安亭北,121.16474593611288,31.32019338346831
安亭西,121.16282499961036,31.317376856046163
安阳,114.47673376511403,36.0886238158572
安阳东,114.45989898087376,36.09000745271366
北安,126.51896144230476,48.24106132198734
博白,110.00060055315446,22.237100014045495
蚌埠南,117.44807255471189,32.90797728957311
蚌埠,117.38495159093392,32.94960097779598
巴楚,78.55624838002552,39.84127837892414
白城,122.87014129808544,45.62346549114536
北辰,117.28417590594144,39.276433298214926
宝坻北,117.3422497402116,39.72159685256335
八达岭长城,116.01767401150032,40.36542104765129
保定东,115.60740944102162,38.86958672771328
北戴河,119.42645641325625,39.85749004778257
保定,115.48644020748704,38.86917658994128
巴东,110.0312763522868,40.576177036923816
八方山,113.08755916595524,28.251818487944465
北海,109.13459703163478,21.4587550102773
滨海,117.69125885796494,39.01086808058257
滨海北,117.76893174219067,39.242654286164694
滨海西,117.618319594624,39.08678264017124
毕节,105.42580798908942,27.267424985021176
宝鸡,107.15980236589434,34.37955371265617
白涧,115.29610148687766,39.65256200599633
宝鸡南,107.23910684241788,34.34006263495545
北京丰台,116.30799548282856,39.85773742226655
白奎堡,127.01107817356694,46.37723977154243
博克图,121.92643659542443,48.76013494323757
博乐,82.12021701117435,44.90826081807397
巴林,122.33961697576062,48.3207149005633
勃利,130.5657287715136,45.761998842759965
白马井,109.26058222343434,19.664675285738415
八面通,130.54840585773067,44.933234359740226
北票,120.7957479936432,41.7740658799924
宝清,132.20817798969043,46.359583147672566
宝泉岭,130.5291149168933,47.43610606392469
百色,106.67061652369776,23.891658926878897
白山市,126.46508054852984,41.958732433590114
包头东,110.0312763522868,40.576177036923816
包头,109.84325436158764,40.61137829284356
北屯市,87.76725343370275,47.329779219209385
宾西北,127.1566720272336,45.798181892577105
本溪,124.12758486914475,41.30790288135311
步行街,104.04726252640512,30.446494924426258
宾阳,109.1003518289947,23.221837075166412
白云鄂博,109.96439247655807,41.77881640503953
白云北,106.6691500399532,26.708919972120103
白云机场北,113.31211596031542,23.402617997889337
白洋淀,115.88141639468122,39.07486376487982
背荫河,127.0041642753788,45.17571668644956
百宜,106.93970738478016,26.82859462753824
巴彦高勒,107.02810386117912,40.339385934883175
鲅鱼圈,122.1011742743066,40.19371711271427
白银西,104.10539070815862,36.556121757231786
白云西,106.61935337232954,26.705759366140843
彬州东,108.13148524281044,35.041869462551375
巴中,106.77186410089948,31.880359505005405
滨州,118.02403397820304,37.45930997947868
亳州,115.80372845090258,33.854213965622385
宾州,127.46477303070886,45.78057590277412
亳州南,115.8052250278822,33.801005064177545
查布嘎,120.07603702752884,43.86414612324908
赤壁,113.93658417435864,29.72740022767462
长白山,128.13493284576992,42.46849518778567
常德,111.70148580181092,29.076683116615676
承德,118.1804557369944,40.77436719493557
承德南,117.9714540007708,40.891052949095176
曹妃甸东,118.59732096652988,39.22352311778064
赤峰,118.90858912573977,42.28222156964526
曹妃甸港,118.47213257167606,39.079293963902536
赤峰南,118.96631001577504,42.26276291666581
嵯岗,118.10608429542935,49.2630366643296
长葛北,113.74191249184692,34.25630284809384
柴沟堡,114.42217814437372,40.67575677790782
城固,107.32939292413975,33.14348067863778
成高子,126.84242607508672,45.70622915769401
草海,104.26122756870346,26.88534161527427
巢湖东,117.93183836845856,31.623734247500927
柴河,129.6936618768481,44.77359530097061
巢湖,117.89749138779293,31.620276897460904
从江,109.12190900529384,25.915483675130204
蔡家崖,111.02857503963378,38.50011809442433
长乐东,119.56378512100189,25.862320056888173
长乐,119.49187235139097,25.93040853052099
长临河,117.48938355901308,31.704361301634105
慈利,111.12557944463778,29.42336897184537
崇礼,115.3242475481234,41.01381569968821
昌黎,119.17427950913714,39.710775965720075
长流,110.2130070875181,19.99776594722156
长乐南,119.60247900201756,25.759652000069416
晨明,129.49636999242162,46.98161806475808
苍南,120.4184232812131,27.533644363669616
昌平北,116.23778913434062,40.23723084047673
常平东,114.04716225887,22.968233204348145
昌平,116.23761791731044,40.22641337159427
长庆桥,107.75944689551164,35.32019708645913
长寿北,107.08174041309152,29.88659487896409
潮汕,116.59477905213312,23.545377971296716
察素齐,111.13207995642668,40.71146221504912
朝天,106.0786059862902,32.711097097483766
长汀南,116.36381159033364,25.77216211814876
昌图,124.12417570990384,42.7846323105861
昌图西,124.0729837941456,42.78412075032728
苍溪,105.92264990907525,31.765874158240347
辰溪,110.26188627505844,27.884566124349263
楚雄,101.55069902888484,25.088642042381657
曹县,115.58858760499324,34.83187860792462
城西,110.33839695400285,20.001949943461533
长兴南,119.91110714776082,30.995851889232583
潮阳,116.42812927669075,23.387056196077175
朝阳湖,103.4522235193069,30.173562917661876
滁州北,118.33420207248538,32.314445146897356
常州北,119.96207080408894,31.85973384196205
长治北,113.1323122219236,36.31382481725321
长治东,113.17179526434256,36.23734660087921
长征,104.85470506286266,36.72932800399414
池州,117.5289293929872,30.625226818065222
滁州,118.32677452320668,32.20491844638649
郴州,113.0393955279176,25.81497014681251
沧州,116.88441549128254,38.31558890609769
常州,119.97970849379404,31.7914081793179
长治,113.0770520601718,36.19456466725786
崇州,103.68913300263952,30.616246886740836
崇左南,107.38709394906174,22.38945551351944
郴州西,112.97657046599538,25.741648572364717
沧州西,116.77462369354753,38.312951973733085
大安北,124.2450605828399,45.52280061403134
东安东,111.34443002273936,26.384415658153035
定边,107.5829901391007,37.56729012922664
东岔,106.54668172650798,34.44864198198419
丹东,124.39408184105952,40.129457740982275
东方,108.697838647064,19.094813357023263
丹凤,110.36089141340192,33.685564270119734
大丰,113.16313813208176,27.885447977443217
东方红,133.09067943117574,46.206690818002095
大方南,105.57497781728,27.12295684351667
东风南,130.41056077772154,46.828385151991114
东港北,124.13756998404092,39.91633304376757
东莞东,114.04564376323644,22.973032576101108
东莞南,114.07674202201498,22.85112098625984
大孤山,123.59164987307554,39.941755777890044
东莞,113.86522008975302,23.095002662942765
东莞西,113.63266199838756,23.015036999009205
大虎山,122.1548311403842,41.61875466837435
敦化,128.2527265693267,43.385999251944256
敦煌,94.79078595651768,40.17430208579064
德惠,125.72380638746232,44.539652697947005
德惠西,125.68316695636038,44.55143561041814
东京城,129.23164969882268,44.1243382103708
垫江,107.38512694204807,30.313043107729985
道滘,113.66663492462764,22.9992999987037
洞井,113.02085504118108,28.101844022815484
都江堰,103.64463732564433,30.98271214476934
洞口,110.6234929596726,27.10120099807359
大连北,121.6140091826796,39.02249351246373
德令哈,97.3911088501482,37.321127677461426
达连河,129.4714764196206,46.15492978551135
大荔,109.9328052700802,34.840400338232
大理,100.25659202688853,25.594997986634187
大连,121.63926629972032,38.92805032863221
大明湖,117.03529713050222,36.68725857289334
得莫利,129.04006412048437,45.88381574472023
定南,115.01220629842638,24.77999625741753
定南南,115.03726749502712,24.74961257225452
大庆东,125.13099651578158,46.53986066567955
大庆,125.01816197762244,46.60453128610953
对青山,126.35119076119094,45.93775840620893
大庆西,124.8918194398486,46.66198106764476
独山,107.55496398270844,25.8702582036309
砀山南,116.31014072621691,34.392623270164265
大石桥,122.51016028655296,40.649938067268245
东胜西,109.88235804958975,39.730115475097584
大同南,113.37168090642034,40.05217422909405
大同,113.3607916470284,40.10062085657301
大通西,101.6799334922198,36.971736674960496
党武,106.61389544771382,26.410058314048097
定西北,104.59315496956076,35.61176036507525
大兴机场,116.42190699946286,39.51876307014573
定西,104.6313730181606,35.598674886025655
东乡,116.63288598032877,28.23306219222251
大兴,123.75731949771684,46.88237917094578
德阳,104.39636524759258,31.172484763319943
当阳,111.81889093239084,30.85367406080724
丹阳,119.59940968834772,32.007601233707504
大冶北,115.00738870105673,30.127583134400837
大英东,105.28680025384486,30.573441273552657
都匀东,107.59216155623665,26.17269705704331
大邑,103.5417889803487,30.56611086627952
大杨树,124.61657126548444,49.75441160735437
都匀,107.52133411934253,26.238467895677488
德州东,116.46843302657172,37.416138003130854
定州东,115.08128016823822,38.514932775720105
邓州东,112.27235196060566,32.60230208818494
东至,117.03477368788155,30.17845088934725
达州,107.45949199589444,31.20379024160185
德州,116.29492980884702,37.455516503432335
定州,114.98035599334494,38.53715577350476
邓州,112.0770096783057,32.68979397423849
鄂尔多斯,107.98984168762482,39.09980800373201
二连,111.99568338557086,43.66327377631037
峨眉,103.5282765677502,29.590241281254627
峨眉山,103.47321233089492,29.582157582462155
恩施,109.49065453704983,30.353969494892713
鄂州,114.87343023933953,30.36811238563339
防城港北,108.38360742723326,21.719966796297015
福鼎,120.19579155556016,27.288019101898065
肥东,117.49215797558064,31.868440991350273
丰都,107.69662460565196,29.85131703232489
福海,87.46902741286817,47.128409942670025
凤凰机场,109.41528175085088,18.314964016737996
凤凰城,124.06488413268436,40.45615802653223
汾河,112.54663966671684,37.95427740376772
富锦,132.05337946895463,47.24342720411277
涪陵北,107.2842633004186,29.776429101698685
风陵渡,110.31707602316943,34.637521022312505
涪陵,107.34038718289972,29.7049183019926
富拉尔基,123.65499270859966,47.21613801640761
福利区,103.6366668405154,36.10125449646787
阜宁东,119.94563010647587,33.80463114884679
富宁,105.59154625393111,23.680037164841067
福清,119.3918217609875,25.68180222444854
福泉,107.5437269892573,26.629837952086127
芙蓉南,113.16216343853424,28.18055525970768
抚顺北,123.92159012078524,41.887037475382286
富顺,105.04536428709,29.215128547098143
佛山,113.1104910191758,23.053022284167355
佛山西,113.04042265043738,23.085656384212125
福田,114.0638357074352,22.543884402014253
凤县,106.51301952413256,33.91036231640009
阜新,121.6654200154906,42.06346486096851
肥西,117.14963399479552,31.722690932412743
阜新南,121.64459127512238,41.993086169375154
阜阳,115.8748396625307,32.92030702519309
富阳,119.99839199077388,30.007128267800937
扶余北,126.01120889516636,45.014025752227234
分宜,114.66995576195151,27.810711175304984
富蕴,89.51466399139646,46.94237002614855
富源,104.27617025204314,25.688004084906183
抚远,134.40880272124764,48.351474872288144
富裕,124.46689856581916,47.802939578800725
阜阳西,115.75867699228836,32.88884412002768
丰镇,113.16994771940018,40.44120546988676
凤州,106.66137970961628,33.97604707043428
抚州,116.36020983439258,27.925228091417917
方正,128.81622129926794,45.873389868249085
广安南,106.59878703930876,30.457071397397375
广安,106.64853115607652,30.47976810014172
高安,115.39182373901798,28.476213865584025
贵安,106.61362227300832,26.405285889927576
古北口,117.14831088060988,40.69834489516381
藁城南,114.86081704184336,37.99215305784976
格尔木,94.91348406883677,36.38889663838483
贵港,109.61990496629012,23.10656799687821
甘谷,105.33923874815927,34.76921496254915
古交,112.17041305980834,37.92411289990483
皋兰,103.94942870212728,36.34338863319713
桂林北,110.48492125005468,24.72498154945324
高楞,129.28122896684982,45.9943305888534
桂林,110.48492125005468,24.72498154945324
广南县,105.05983095834011,24.040681388700012
桂平,110.12337529089297,23.323292765411168
共青城,115.78136817413598,29.248951921703693
固始,115.67576896321158,31.921127007676013
广水,114.04413237897698,31.639114100658688
谷山,112.91413697544482,28.23606601714393
观沙岭,113.08755916595524,28.251818487944465
干塘,104.53098019097646,37.46140239187984
广通北,101.77171039105944,25.17050951244924
古田会址,116.77863236622194,25.191544120119634
高兴,106.74198196811008,30.28231107754194
高邑,114.60400730671763,37.61143895063893
巩义,112.98802046209458,34.76609828114453
巩义南,112.922494015822,34.67721597756694
固原,106.311806994986,36.02728389825468
广元,105.82796096255728,32.45643212710518
赣榆,119.11856902683316,34.885065946140536
高邑西,114.5371744547419,37.6354964253159
赣州,114.97096096027155,25.82547996570649
公主岭,124.81762471443398,43.515392076906515
公主岭南,124.82091394988932,43.48024619849038
冠豸山,116.7279758405644,25.74514616657207
盖州西,122.28049330156398,40.410852194235765
赣州西,114.82322590564104,25.82601584704401
淮安东,119.19479402223794,33.57424708365585
淮安,119.14746320322271,33.508999838207515
红安西,114.63822996190072,31.01012787415476
淮北,116.80954100838149,33.9727212060477
鹤北,130.327359092573,46.80568999085779
淮滨,115.41938798930576,32.50709164800326
湖潮东,106.52065143517048,26.43787264484774
韩城,110.44815918861028,35.49042169499916
合川,106.28430077824268,29.965561553464113
珲春,130.40968143613028,42.90718911830234
潢川,115.10902038136965,32.11819216805689
海城,122.74879200120932,40.86946895875983
花城街,113.24326497520369,23.431495980731004
河池西,107.8525266946543,24.70157894628611
海城西,122.66571931273252,40.920654491317855
邯郸,114.48185383702928,36.60748655087627
河东机场,106.39290700456289,38.327765061439614
邯郸东,114.56573464114284,36.625652249036065
惠东南,114.7492468575415,22.934464634009423
哈达铺,104.24137520812305,34.226407956655024
花都,113.20896937762453,23.38305431469516
洪洞西,111.58769458227113,36.259462204755685
横道河子,103.70944899022264,36.0142744100014
霍尔果斯,80.46346155911698,44.16278514520513
鹤岗,130.2913547382412,47.346442372860295
黄冈东,114.99294915862824,30.51267401866852
红果,104.47069103389,25.720438009024008
红光镇,103.9505419721458,30.777562564289298
红河,103.37154588174572,23.402079885197992
黑河,127.50729270507402,50.23915870579068
怀化南,110.00001997830354,27.518075967937538
黄河景区,113.53947593161244,34.93761986518891
怀化,109.97380158454524,27.563801572933897
环江,107.8525266946543,24.70157894628611
河津,110.73232906380616,35.593259216727944
怀集,112.16611016227534,23.89823009192197
河口北,103.98208577903078,22.535098072397076
宏克力,129.8653419738644,46.52395438354777
河口南,103.46351935177266,36.16948990604401
汉口,114.2608472358009,30.625339158995697
呼兰,126.65313468887022,46.003723207531834
葫芦岛北,120.99201624926285,40.7293589909876
葫芦岛,120.99201624926285,40.7293589909876
海拉尔,119.75011480079544,49.235923226771405
哈拉海,125.09535930861747,44.68050638537785
海林,129.39409360792237,44.573454057685026
虎林,132.98326329219177,45.77145182465547
霍林郭勒,119.6759126995681,45.54102445649741
黄陵南,109.3966555789941,35.58633575821322
海伦,127.00081521277647,47.473246899974264
侯马,111.36512241419994,35.61930833092658
黄梅东,115.97916338479594,30.066324988848855
鲘门,115.13175629904624,22.81869535251823
海门,121.18838295916638,31.932069968109932
哈密,93.51264534639766,42.85651399838336
侯马西,111.29581410173036,35.607200354493685
淮南,117.02670501796038,32.63666512970582
桦南,130.58986534226133,46.25032728161163
淮南东,117.15657753706544,32.65222231742649
淮南南,117.04791203477885,32.549908129953494
海宁西,120.39800867655116,30.444790314091744
鹤庆,100.2232768399426,26.561818649362717
怀柔北,116.69993902260072,40.41419956777077
怀仁东,113.16876096799096,39.80032800354602
怀柔南,116.71213899956228,40.284646065784464
怀柔,116.65520466583152,40.32348132756709
华山北,110.1048778464497,34.58747005506517
衡水北,115.68122940308452,37.7792848601041
黄山北,118.27941925412198,29.821334004396096
华山,110.07279297871926,34.527357989365484
和硕,86.88493588530035,42.30981596896652
黑水,122.8314229831469,45.22006567410694
衡水,115.698200999254,37.75013599554265
黄石,114.94758877274911,30.160164854594143
黄山,118.32902601996088,29.728912260082996
黑山寺,116.80310464940248,40.49664717955371
海石湾,102.87204904297396,36.34711598104261
花山镇,113.2748605359124,23.432486331360533
花土沟,90.81314997361834,38.25721107936348
和田,79.91312699521448,37.163998642606515
会同,109.73910175318358,26.88772892999404
花溪大学城,106.63271773288872,26.399656512531458
环县,107.3812399741064,36.52294492598405
花溪南,106.68656306344452,26.403741608733977
花溪西,106.52516343455348,26.527270143457507
惠阳,114.4990206200752,22.79149218494193
衡阳,112.37755268433024,26.975294950860984
河源东,114.7422080910451,23.68789373786799
衡阳东,112.37755268433024,26.975294950860984
鄠邑,108.68613185282192,34.08612640780245
河源,114.69021380882252,23.76512438237244
湟源,101.2483990235369,36.68984488050677
惠州北,114.38464926088812,23.185349922957787
菏泽东,115.56791409181716,35.19075408738232
菏泽,115.51283466913397,35.23662754033386
贺州,111.54618521817788,24.460360291824017
华州,109.7688740365476,34.5012300387284
湖州,120.0302115888872,30.86879966832572
汉中,107.0366632754004,33.09629648409412
惠州,114.42292632814728,23.157221633600432
吉安,114.914591301403,27.044989078994433
吉安西,114.914591301403,27.044989078994433
晋城东,112.99046600901494,35.54188293194852
金昌,102.06973421402849,38.37674734319062
晋城,112.87998952282022,35.481613652755314
金城江,108.07200312220448,24.705361156607044
景德镇北,117.24766192707526,29.34529928624408
建德,119.4343605868974,29.579063561120023
鸡东,131.1578911348809,45.259532246740235
景德镇,117.22852496548032,29.2920470062275
加格达奇,124.13279440257696,50.42600043743721
井冈山,114.30407637701111,26.733719336012992
静海,116.93647876338544,38.93844386087497
精河南,82.92772099172876,44.61201703617334
金华南,119.89631958508404,29.45533475642756
金华,119.64233160731014,29.11706828332039
蛟河西,127.30662869096253,43.73480777824504
金华镇,106.55883830302544,26.560871172794837
晋江,118.46574704056776,24.800549507942915
九江,116.01344252798448,29.70988762551138
军粮城北,117.43407174469448,39.071578368630036
吉林,126.58358438259228,43.86475714658046
即墨北,120.4004474861802,36.41022512612185
江门,113.07809596656348,22.493469005825016
荆门,112.218369997764,31.057062863842493
剑门关,105.49199595945323,32.286797027780814
佳木斯,130.39041501903245,46.809604809300446
建宁县北,116.85250622659105,26.83682465534918
济宁,116.6072069448057,35.39900641431828
江宁,118.90506507322412,31.94260470268332
集宁南,113.10604765525342,41.0364881814115
江宁西,118.60220298748496,31.829500971663695
经棚,117.54413626798232,43.27874298238962
建平,119.56877279926884,41.38584318188731
酒泉南,98.54206601870727,39.70770512245919
酒泉,98.45865781312251,39.65095814393825
金山北,121.09593178150432,30.900586646548497
吉首东,109.736709026628,28.22462500898289
吉首,109.73138782411084,28.293268519780767
江山,118.65073078230998,28.778587425100937
尖山,112.89407996934686,28.242478028219235
建三江,132.64209889679384,47.253383599483
界首南,115.33163198505272,33.22887210237976
九台,125.84526079580284,44.15554223746126
九台南,125.81758921321236,44.02840576594163
绩溪北,118.57809875573572,30.07713315029699
介休东,111.9939351932179,37.05943345214717
介休,111.92568652192789,37.024146505974336
靖西,106.39726700795153,23.153161591603936
嘉兴,120.7697079310818,30.770486485458555
鸡西,130.98459901894998,45.310362193860065
井陉,114.14305090715813,38.041134640019955
进贤,116.25274608525272,28.360068782185845
嘉兴南,120.80633084102568,30.696764172179368
进贤南,115.95046017276752,28.551604186108275
绩溪县,118.58544384056862,30.073292199532997
鸡西西,130.82923717082886,45.31653828987165
金阳,106.59467970472568,26.653506688654044
巨野,116.09474332425394,35.38487413064603
嘉峪关,98.26089298052324,39.77091110801979
嘉峪关南,98.31682660191588,39.72407722187771
金阳南,106.59184932372578,26.60926620059551
简阳南,104.52543261546904,30.359483958173374
江油,104.7769053378989,31.787260097017892
锦州北,121.13333264158172,41.18651459915425
蓟州北,117.40487600714523,40.03277705390552
荆州,112.22001263921956,30.376096657332685
金寨,115.98212779297886,31.631425417428776
锦州,121.14595464247186,41.131229356461624
金州,121.7333026272853,39.0926846144609
晋州,115.03853627681804,38.026621106569024
蓟州,117.37582301034152,40.00136505521386
锦州南,121.13155363734975,41.02251473457456
焦作,113.24168190589948,35.22769797523713
焦作西,113.06884496137154,35.21328390754237
库车,83.02447568159747,41.7003092115915
库都尔,119.78486907317954,49.172732795190655
库尔勒,86.2029707285792,41.7535601491828
开封北,114.26814183586411,34.84535575993252
开福寺,113.29503647765983,28.118114922373497
开化,118.36824298427484,28.99749904849373
康金井,126.8235630966659,46.2021400443227
凯里,107.98306943945722,26.609732469717542
凯里南,107.894178965205,26.520496940321973
开鲁,121.2905699719456,43.639422100974144
克拉玛依,84.90121320749164,45.53462182432973
喀什,76.05490303324814,39.499008293282955
昆山,120.96346495608644,31.372020874733103
克山,125.85717195784191,48.02216888619931
昆山南,120.9572078090567,31.35929413884147
奎屯,81.28424240527833,43.915299436243146
开阳,106.98113953838454,27.046962899901096
开原,124.03864301178798,42.55244644031416
开原西,123.92555092943984,42.55543164454797
喀左,119.8124820061592,41.22955295191236
隆安东,107.71238088429176,23.140957540029785
六安,116.50627872753763,31.721344003759494
灵宝,110.90436373168316,34.5168753510307
来宾北,109.25057132717336,23.757199170633616
灵宝西,110.69544014803893,34.58351535803553
绿博园,113.9399997262937,34.785952064260215
临沧,100.11923213140317,23.93685763023858
隆昌北,105.29725454183767,29.471227716682083
乐昌东,113.4027543574284,25.1195391372977
陆川,110.26406996592192,22.315908533659965
龙川,115.24402041316873,24.1178241661402
利川,108.94697515934855,30.28477364984839
潞城,113.22877909470692,36.326382396626734
聊城,115.95019455921852,36.463645060626014
龙川西,115.18734901347948,24.08354800323146
两当,106.31675063969908,33.781608915926924
龙洞堡,106.80673100842448,26.549591004766725
娄底,112.01243802687024,27.745505961469004
娄底南,112.01994884906722,27.668986944044452
离堆公园,103.6304897325066,30.9993291340926
廊坊,116.71521668407,39.515411149162006
娄烦,111.85051999990552,38.080198071126325
廊坊北,116.71258833197837,39.518529218866355
陆丰,115.73989601383998,22.953469407946823
临汾,111.54395977004287,36.09429813109551
临汾西,111.47352516212489,36.1074078546152
芦官,106.49962729384065,26.42929033941947
麓谷,112.8709257845155,28.25404883180664
临河,107.43692045300634,40.74988001224837
柳河,125.77202985266284,42.297218294208406
漯河,114.04960099343006,33.57661045428367
珞璜南,106.44855001187152,29.306921990621177
隆回,111.04141899804677,27.15214000608561
隆化,117.75725709429136,41.33432909785739
漯河西,113.97047923224729,33.578308064399586
丽江,100.25922046880984,26.816386290138652
龙嘉,125.70705721173712,43.998335527991934
庐江,117.18331434294224,31.34730327460147
连江,119.57367708161338,26.199932421560096
庐江西,117.22532503740516,31.274006870713485
兰考,114.8256502675693,34.8205282267917
兰考南,114.83141334656855,34.77805188244326
林口,130.27486184907792,45.298348751743205
龙口市,120.52888460291088,37.62517735365912
吕梁,111.1441963909758,37.57422500265449
醴陵,113.51974113310692,27.674689119407457
兰棱,126.1962297369884,45.22735472674003
拉林,126.9030664580298,45.23567718347381
柳林南,110.9379162509558,37.44885834808792
陇南,104.96602595623676,33.38029810988172
辽宁朝阳,120.41694998721238,41.605404883837835
梁平,107.82395349553876,30.720897861919347
滦平,117.32297488871455,40.92902393039715
罗平,104.32202255000436,24.913477386906195
梁平南,107.77637896623868,30.64872915174565
临平南,120.30265013310608,30.38618837948734
六盘水,104.8585618360129,26.596951768938062
灵丘,114.2292394581268,39.46836666256244
龙桥,117.4501990235151,31.14065382899136
龙山北,109.47112545184348,29.493845315752672
灵石东,111.92203410155486,36.88542746422073
乐山,103.7185953459144,29.60778592242307
陵水,110.0399847819543,18.54205405304169
丽水,119.96046767136092,28.447553139906702
庐山,116.05142593917256,29.4545391657173
溧水,119.103067866953,31.68451415658573
岚山西,119.28299001652978,35.193642929342715
黎塘,109.1397070425266,23.20029701005075
芦台,117.85211698834787,39.33562426217485
临潼,109.21867996762688,34.39461400268141
乐同,113.18150790870192,23.429724405699083
灵武北,106.3231150444067,38.141302833081845
洛湾三江,109.57938402169832,25.84063053432852
泸县,105.33057161522514,29.16968505785183
澧县,111.61108797091345,29.82540773151507
陇西,104.64059196828728,35.00429580789793
陇县,106.85727202438,34.87662980311794
莱西,120.53675115409231,36.828474373202155
兰溪,119.48624824025596,29.219678727578145
良乡,116.1638803298628,39.74786234723777
略阳,106.15291696214489,33.336730108046304
辽阳,123.11242122079864,41.21167877180807
耒阳,112.82879364015864,26.41018491477803
溧阳,119.5090238947142,31.39203986441273
龙岩,117.01204699189093,25.10460400890241
洛阳,112.4425311784518,34.691796263015064
