station_train_code,train_no
K6108,8c000K610808
K6126,80000K612608
K6128,84000K612806
K6131,8c000K613102
K6132,8c000K613202
K6136,80000K61360H
K6138,8c000K613803
K6147,80000K61470V
K6148,80000K61480X
K6221,58000K622103
K6222,58000K622204
K6501,62000K65010M
K6502,63000K65020S
K6503,63000K650332
K6504,63000K650426
K6505,62000K65050B
K6506,62000K650604
K6507,62000K650760
K6508,65000K650810
K6512,62000K65120F
K6517,62000K65170F
K6523,62000K65230N
K6524,64000K65240B
K6526,63000K65260E
K6528,62000K65280H
K6533,62000K653305
K6535,62000K653501
K6539,63000K65390D
K6540,65000K65400C
K6555,6a000K655504
K6557,67000K655705
K6569,6a000K65690B
K6570,62000K65700C
K6572,65000K657220
K6574,62000K657403
K6575,62000K657504
K6576,62000K657603
K6578,63000K657805
K6587,65000K65870B
K6589,67000K65890B
K6595,63000K659501
K6596,63000K659620
K6603,67000K66030E
K6605,62000K66059E
K6609,62000K66090W
K6613,62000K66130E
K6614,65000K66140E
K6621,62000K66210Z
K6622,62000K66220G
K6623,62000K6623A3
K6624,62000K662404
K6629,64000K662910
K6637,62000K663709
K6638,62000K663805
K6640,65000K66400D
K6641,62000K664107
K6642,63000K664200
K6661,85000K666120
K6662,86000K666210
K6676,8d000K667601
K6678,85000K667802
K6683,85000K668300
K6684,86000K668400
K6703,93000K6703I1
K6704,95000K670491
K6705,93000K670507
K6706,95000K670604
K6711,93000K67110F
K6712,9y000K67120B
K6713,93000K671304
K6714,95000K671405
K6722,93000K672205
K6724,94000K672405
K6732,93000K673230
K6734,94000K673470
K6740,94000K674003
K6742,93000K674204
K6744,94000K674404
K6746,93000K674604
K6748,94000K67480F
K6749,93000K674900
K6750,91000K675010
K6971,85000K697101
K6972,86000K697201
K71,5500000K7105
K73,7700000K730G
K79,5500000K7909
K702,490000K7020P
K704,0h0000K7040C
K715,130000K7150R
K716,260000K71607
K727,650000K72705
K728,030000K72803
K729,650000K7290P
K731,280000K7311S
K732,650000K7290P
K736,400000K7360L
K738,550000K73870
K739,550000K7390E
K740,800000K74012
K742,380000K7420S
K744,5n0000K74409
K751,550000K751I0
K752,390000K7520O
K756,630000K7560H
K758,400000K75880
K767,670000K76706
K768,430000K7682E
K777,670000K7770E
K778,760000K77800
K782,550000K782B0
K784,570000K7840S
K787,570000K7874E
K788,760000K7880V
K793,570000K79311
K795,650000K7950R
K7017,01000K701790
K7018,01000K701800
K7031,01000K703138
K7032,01000K70324A
K7034,01000K703431
K7035,01000K7035A6
K7038,01000K70380E
K7040,04000K70400W
K7041,01000K70414D
K7042,04000K70427H
K7053,01000K70530T
K7054,01000K70540N
K7065,01000K70657E
K7066,02000K706662
K7089,01000K7089C0
K7090,05000K709010
K7091,01000K70910Y
K7092,05000K70920T
K7093,01000K709350
K7098,05000K709851
K7103,01000K71030M
K7104,04000K71040S
K7106,02000K71060D
K7108,04000K71089B
K7118,05000K711800
K7121,01000K712100
K7125,01000K712504
K7126,02000K712633
K7127,01000K71270Q
K7128,02000K71280N
K7137,01000K713710
K7138,02000K713800
K7147,01000K71470L
K7148,01000K71480Y
K7150,03000K715004
K7154,04000K7154DB
K7156,03000K7156B9
K7157,03000K715704
K7158,03000K715804
K7159,03000K715904
K7160,03000K716004
K7189,01000K718900
K7190,01000K719001
K7205,01000K72050N
K7206,02000K72060K
K7231,01000K72310K
K7232,01000K72320I
K7247,04000K724709
K7248,04000K72480A
K7249,04000K72490A
K7251,03000K725101
K7252,03000K725202
K7253,03000K725301
K7254,03000K725401
K7255,03000K725501
K7256,03000K725601
K7289,01000K728930
K7290,03000K729020
K7298,03000K729802
K7305,13000K73050I
K7306,11000K73060L
K7321,13000K732103
K7322,12000K732206
K7333,13000K73330M
K7334,18000K73340S
K7385,13000K73850K
K7386,19000K73860L
K7392,18000K739206
K7394,19000K73940P
K7425,12000K74250D
K7426,18000K74260C
K7501,15000K750109
K7502,15000K75020D
K7507,12000K750705
K7508,12000K75080A
K7521,11000K752106
K7522,19000K752207
K7527,13000K75270I
K7528,16000K75280K
K7533,16000K753302
K7534,16000K753403
K7535,16000K753504
K7536,16000K753604
K7537,16000K753704
K7538,16000K753806
K7541,12000K75410A
K7542,19000K754208
K7565,12000K75650T
K7571,11000K757109
K7572,19000K757209
K7595,11000K75950A
K7596,11000K75960B
K7672,24000K767200
K7673,24000K767300
K7674,24000K767400
K7701,24000K770130
K7702,26000K770200
K7703,26000K770300
K7704,26000K770420
K7707,24000K77070A
K7708,26000K77080B
K7709,24000K770900
K7710,26000K771010
K7711,24000K77110K
K7712,24000K77120J
K7714,26000K771410
K7716,24000K771600
K7717,24000K77170D
K7718,25000K771806
K7719,24000K771900
K7720,25000K772020
K7723,24000K772300
K7724,26000K772420
K7726,26000K77263L
K7728,25000K772833
K7752,26000K77520I
K7754,24000K77540P
K7782,25000K77820E
K7783,24000K77830L
K7784,25000K77840I
K7787,24000K778709
K7788,25000K77880E
K7801,28000K78010N
K7802,27000K78020O
K7807,28000K780766
K7808,27000K780868
K7809,27000K780920
K7810,27000K781020
K7821,27000K782109
K7823,27000K782308
K7825,27000K782500
K7826,27000K782600
K7901,33000K79010I
K7902,33000K79020J
K7903,33000K79030H
K7904,33000K79040J
K7905,33000K79050R
K7906,33000K79060W
K7907,33000K79070D
K7908,3d000K79080C
K7909,33000K79090K
K7910,33000K79100I
K7911,33000K791130
K7912,35000K79120M
K7913,33000K791309
K7914,33000K79140H
K7916,33000K79160X
K7918,34000K79180T
K7920,33000K79200F
K7922,34000K79220F
K7924,33000K792420
K7925,33000K792550
K7926,33000K792650
K7929,33000K792901
K7930,32000K793000
K7993,38000K799308
K7994,38000K799405
K80,8000000K800Z
K82,6300000K8200
K83,6300000K8200
K84,4100000K8421
K85,6300000K850V
K87,5700000K870U
K803,770000K80301
K804,580000K80449
K807,550000K807I0
K809,640000K80903
K813,770000K8130S
K814,630000K8140C
K815,870000K81502
K816,880000K81605
K817,240000K81735
K818,760000K8180G
K824,650000K82405
K833,550000K833G0
K834,780000K83407
K835,760000K83503
K836,650000K83601
K846,780000K8460P
K848,5e0000K848E1
K850,550000K85024
K852,390000K85204
K856,760000K8560B
K858,850000K85830
K866,270000K86602
K868,250000K86824
K872,710000K8720R
K874,760000K87408
K876,780000K87602
K878,490000K8780K
K882,490000K8820H
K884,270000K8842C
K886,330000K88602
K888,250000K88830
K889,150000K8890K
K890,020000K8900F
K891,280000K8911O
K892,560000K89202
K896,330000K8960S
K898,160000K8950Q
K8021,40000K802102
K8022,40000K802202
K8051,42000K805109
K8054,39000K805430
K8056,39000K80560S
K8064,39000K806410
K8066,42000K806620
K8068,39000K806800
K8070,42000K807000
K8072,39000K80720E
K8074,42000K80740G
K8080,39000K808000
K8082,42000K808230
K8092,39000K80920A
K8094,42000K80940T
K8096,39000K809660
K8098,42000K809890
K8106,39000K810602
K8108,42000K810803
K8110,39000K811000
K8112,42000K811230
K8114,39000K811430
K8161,4a000K81610U
K8162,41000K81620T
K8176,41000K817610
K8178,43000K817810
K8203,4a000K820321
K8204,41000K820404
K8206,41000K82060F
K8208,43000K82080D
K8221,41000K822101
K8223,41000K822307
K8251,47000K825104
K8252,47000K825203
K8261,47000K826109
K8262,49000K82620H
K8265,49000K826510
K8266,49000K826620
K8267,49000K826702
K8268,49000K826804
K8279,47000K827903
K8280,49000K828003
K8291,47000K829170
K8292,49000K829250
K8295,47000K829510
K8297,4k000K829710
K8352,56000K835208
K8354,48000K835403
K8361,53000K836101
K8362,55000K8362J0
K8365,53000K836500
K8366,55000K836605
K8373,48000K837322
K8374,48000K837400
K8381,53000K838140
K8382,54000K838240
K8393,54000K839202
K8394,5v000K839403
K8399,48000K839913
K8412,54000K8412B1
K8414,48000K8414B1
K8417,53000K841700
K8418,53000K841800
K8451,53000K845102
K8452,59000K845221
K8482,55000K848202
K8511,53000K851102
K8512,5e000K851202
K8513,53000K851310
K8514,5a000K851421
K8525,53000K852541
K8527,54000K852702
K8597,53000K859791
K8598,53000K859891
K8707,57000K87070B
K8708,57000K87080B
K8713,57000K87130O
K8714,57000K87140O
K8720,57000K87200D
K8721,57000K87210X
K8722,57000K872222
K8723,57000K87230X
K8724,57000K872422
K8725,57000K87250X
K8726,57000K87262D
K8729,57000K87290J
K8730,57000K87300P
K8731,57000K87310Y
K8732,57000K87320U
K8745,58000K874500
K8746,58000K87460S
K8747,58000K874702
K8748,58000K874801
K8752,5c000K875205
K8754,57000K875406
K8756,5n000K875601
K8758,57000K875803
K90,3300000K900V
K92,6500000K920P
K94,5f00000K9403
K95,2400000K9530
K96,1800000K9600
K903,270000K90327
K904,5n0000K9040H
K926,380000K926B0
K928,050000K92807
K931,420000K9310G
K932,650000K9320H
K935,420000K9350Q
K936,650000K9360P
K938,260000K93819
K940,030000K9400J
K942,780000K9420O
K944,5a0000K94481
K946,5n0000K9460K
K948,780000K9480X
K950,710000K9500K
K952,650000K9520O
K956,490000K9560G
K958,110000K9580A
K961,130000K96100
K962,270000K96220
K970,490000K9700J
K972,190000K9720F
K974,420000K9740M
K976,0h0000K9760B
K978,880000K97806
K980,040000K98005
K986,800000K98650
K988,850000K98800
K996,050000K9960I
K998,760000K9980F
K9126,63000K91260D
K9128,62000K91280P
K9161,62000K91610L
K9162,62000K916220
K9201,62000K92010Y
K9202,62000K920207
K9207,63000K92070L
K9208,63000K92080S
K9217,62000K92170T
K9218,65000K92180C
K9221,62000K92210H
K9223,67000K922304
K9233,62000K923304
K9235,62000K923507
K9260,65000K926007
K9262,64000K926204
K9263,64000K926305
K9264,65000K926406
K9275,6a000K927505
K9276,65000K927609
K9279,65000K927900
K9281,67000K928100
K9291,6a000K929103
K9292,62000K929203
K9303,71000K93030H
K9304,71000K930407
K9305,71000K93050N
K9306,71000K93060N
K9307,71000K93070M
K9308,71000K93080M
K9312,71000K93120Q
K9314,71000K93140O
K9322,71000K932210
K9324,73000K93240J
K9329,71000K932900
K9355,78000K93550A
K9357,78000K935709
K9369,78000K93690B
K9379,78000K93790M
K9380,78000K93800O
K9385,78000K938508
K9386,78000K938608
K9387,78000K938707
K9388,78000K938807
K9501,78000K950105
K9503,77000K950305
K9509,77000K950904
K9510,77000K951007
K9512,77000K951206
K9515,78000K951503
K9517,77000K95170E
K9520,76000K952005
K9585,78000K95850J
K9587,78000K95870E
K9591,77000K959101
K9592,78000K95920F
K9602,80000K960217
K9604,84000K960408
K9657,80000K965708
K9658,80000K965807
K9659,80000K96590A
K9660,80000K966008
K9661,85000K966123
K9662,86000K966216
K9663,8i000K966301
K9664,85000K966421
K9665,85000K966501
K9666,86000K966600
K9667,85000K966785
K9669,8b000K966953
K9671,8d000K967103
K9672,86000K967202
K9718,93000K971809
K9720,94000K97200Q
K9722,93000K97220N
K9724,94000K97240N
K9735,93000K973509
K9737,91000K973705
K9747,93000K974709
K9748,95000K97480B
K9756,93000K97560D
K9759,93000K975903
K9760,95000K976003
K9776,93000K977609
K9778,94000K97780A
K9782,93000K97820M
K9784,94000K97840N
K9786,93000K97860D
K9788,94000K97880K
K9789,93000K97890F
K9790,95000K97900F
K9805,88000K980530
K9806,88000K98060J
K9807,88000K980710
K9808,88000K980810
K9855,93000K985506
K9856,95000K985606
K9857,93000K98570C
K9858,95000K98580A
